Predicted label, Actual label, Review
2, 3, "jonathan's kitchen but jonathan was not there :O

LOL

so, i went there for my anniversary lunch. lovely experience.

we went on a working day (of the week) - and that too in lunch hours,

surprisingly the entire place was empty and we were the only customers there

so, it was a very cozy comfy yummy and lovely experience.

the food was good, service was ok (surprisingly!!!), price is also okish
(a bit pricey u can say)
rating - 3 * coz the waiters/servers who were COMPLETELY free n unoccupied were continously busy huddling up in a corner n chatting with each other, i thought i would be getting that attention since i was the only customer there but sadly no. they were enjoying the free time rather than provide some excellent service.

anyways, they also brought out an icecream cake at the end for the anniversary celebration, so that was nice."
0, 1, "Completely disappointed. The staff was clearly reluctant to work.
The food was mediocre at best. We ordered sweet and sour chicken soup, chilli chicken , hakka noodles and all flavored chicken. Only the soup was lukewarm, everything else was cold. Nothing was made fresh.
We had to complaint to the manager about the same, who agreed with us but did nothing anyway. So we walked out without completing the lunch.
Thoroughly disappointing.
Ambience is the only saving grace for this place.

Food *
Ambience ****
Staff courtesy **"
2, 1, "This place charges both an entry fee, and a cover charge. We ordered the wasabi prawns - what they delivered was great - but I tasted no wasabi so our order was clearly wrong. The cinderella mock-tail was insanely sweet, no one at our table could finish it. Despite promising us for over an hour to find us an indoor table, they sat us outdoor with the mosquitos which they weren’t able to control with citronella sticks. The dance floor was very active with an amazing DJ, though not nearly enough AC so it smelled like sweaty guys."
0, 1, "the food was very bad. the noodles was blant. and the chicken was dry."
3, 4, "A very good place to dine in. The place is equipped with very comfortable seating, especially the alfresco seating is just great and the staff is very courteous. Buffet spread is nice too both in taste and presentation of food. Also, they go an extra mile to meet your preferances if you have any.
Kudos to team collage!"
1, 2, "The biryani experience started well. Having said that, it's not as good as earlier experience now. Two simple issues: chicken biryani has no chicken and dry fruits have disappeared. Should bring them back?"
1, 2, "The place is good. Jonathan's kitchen(restaurant) is attached with that. You can have dinner over there.

Bad thing- services are very slow. You will feel like you are in restaurant not in the bar. The music is also not good according to the environment."
2, 3, "Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere.
Food also was average. Not that great.

Food: 3/5
Ambience: 4/5
Staff and Service: 3/5
Recommended: Yes"
0, 1, "Hi
This time, we are not satisfied in flechazo.. Starters are not much hot.. most of them are room temparature or little warm.. we have asked for fish starter.. we got only two pieces.. bbq wings are not good.. tooo hard... mango chilli prawns not much tasty... only maida coating smell.. no flavour nothing... we are not happy with flechazo, gachibowli..."
2, 3, "Didn't give much masala rice, but got decent amount of chicken"
4, 3, "Great buffet. Great food. Good service. Nice location. Is there anything else you desire?
Everything from the service to the food is awesome here! The Fish was especially wonderful.ust go here if you're in Hyderabad!!"
4, 3, "good"
4, 3, "I visited this place with my ex-roommate after 10 months.
Low crowd made us feel even more comfortable.
Attractive and romantic ambience..
Tasty food and very much reasonable...
Good service..
I had chicken breast steaks with mashed potatoes and salad 😋 unexpectedly so good taste.
If you are a pasta lover, then do order white sauce pasta.
It tasted incredibly hot and yummy.
As we visited this place for lunch, we had afternoon fizz mocktail with chill coconut and very different flavors of taste.
We wrapped up having sea salt Nutella dessert which was heaven of Nutella and different taste.
In recent times I've never been to such a good place with decent crowd and tastyyyy food.
I agree that prices are high but I forgot about the price when I had one spoon of food.

Do visit this place with your loved ones I bet you will have a perfect date."
3, 4, "Very nice food with home made style curries. full meal can be really enjoyed in the weekend or the weekdays buffet. best part is that the rates are quite economical. Worth a visit"
0, 1, "no proper packing"
2, 3, "Yesterday I ordered chole bhature and tawa butter pav bhaji. Chole were lip smacking. It's a must try for all. Pav bhaji was a bit of disappointment. The quantity of bhaji was less and taste was just average. That's why I deducted 1 star. But, chole !!! Definitely deserves the rest 4 stars :-)"
2, 1, "The outlet looks good. The service is excellent. Food is fine. Its not true to its cuisine.. its not true Arabic food.. shawarma is not what you expect.. it's more like a roll. If you want a true authentic Arabian food, i suggest you to go to some other place."
4, 3, "Twisted Mango, Mango famous within summer season. This summer you had Mango or not? Guys you should taste this mango flavor. I am sure mango lover will like this."
2, 1, "The taste was OK and food seems healthy. For the prices that we have the quantity is way less. Doesn't fill half your stomach. Overpriced. Worthless!!!"
3, 2, "it can be more tasty"
0, 1, "Food is cold.. N not even tasty"
3, 4, "Ya i Started with a starter what to say i ordered stuffed crab and its not spicy as i thought its not at all spicy adding pepper and salt gave more taste and its around 300 i guess and fish starter is also good and its spicy, yum and many pieces were given too.This hotel is famous for sea food.Thought its famous for sea food when i asked for lobster they could not able to provide and my suggestion is they can add more varities of sea food which are available in India too.I felt like limited edition of varities are a available here.then my tummy is full with 2starters and then came devils chocolate cake oh gosh its like a heaven for me and its around 280.This hotel gave a Goa touch they have buffet and everything and live music too.cocktails and mocktails are available too.The waiters were also dressed in the theme of beach and good place to take pictures also.

Ambience 5/5
Food 5/5
Service 5/5

Cost is resonable."
3, 2, "I had ordered food from Kritunga many times to my office and had visited this place once(Gachibowli). The ambience here is good and the staff was attentive.
The steward recommended ragi sangati and brinjal curry, it was very delicious. I also tried gongura chicken it was fine. Apart from these I tried spl chicken biryani, kamju biryani and chicken pulav through delivery. Overall i would say the food here is good, a bit spicy though and one can find a lot of chillies.
Packing could be improved as i found alot of polythenes in delivery order, it would great if the food could be packed in boxes."
1, 2, "Mostly overrated

Went with my wife today by seeing the 3.9 stars. The place is small and too much crowded. There are very less number of servers compared to footfalls. Now coming to food, ordered chicken drumsticks,but taste was not that great then ordered one non veg sizzler which was also not that great. Noodles in the sizzler were tasteless. Overall did not find the experience which we were expecting."
3, 4, "Friendly staff,ambience is so good,hygiene ,got to know about the history of paradise and the biryani here is must and should try anyone can fall in love with this"
3, 4, "Captain Narendar was really good. Service was amazing and so was the ambience. Honey chicken was really good. Dum biryani could have had a little more flavour. The staffs were very sweet"
0, 2, "the box that came with the ice cream is harmful to open. it cut my fingers. just saying. please pack a little less sharp lids next time. 😂"
3, 1, "I don't like spicy food but after eating biryani here I feel like it would be good if it is spicy"
3, 4, "An amazing place to let loose and free yourself of an entire day's/ week's slog.
Food : decently priced, huge helpings. One dish likely to suffice for two. Unless, of course... ;)
Drinks : large+ rum and hot water punched with lemon and spice for under 200. What else could one ask for? Unless, one finds better pleasure in other drinks... ;) Beer bucket prices ~900. So... Yeah good place to get the buzz.
Dance : the heart and soul of the place. DJs do a great job, generally. It's EDM untill 10pm-ish, and right mix of Punjabi, Bollywood and popular English. If you come here 2-3 days you'll figure out the pattern of songs the DJ plays. But every other day, he/she does surprise you.

Fridays and Saturdays are jam packed on the dance floor. Couples are better off dancing on the sidelines or near their table... (Just saying)

Closing line... Best hangout place in Gachibowli area."
2, 3, "Ordered all vegetarian dishes and everything was good to taste but almost everything was a bit too oily. Staff is well behaved and professional."
4, 3, "Good atmosphere to eat with relax.tastes good.quality is good.good serving and serving people.good experience every time when I go KFC..wings are my ever favorite from KFC."
3, 4, "Good place to hangout when you buddies and pals. Dj just turns on the dance floor. Place gets over crowded in weekends but the ambience makes you to stay and enjoy your drink."
3, 4, "Nice place for a team parties
Wings are excellent ,tried with different sauces like Thai curry and spicy garlic which I liked most
Place was really cheerful with plenty of screens and polite staff adds to it , sunny served us and given good time"
1, 0, "We went for a quick drinks+snacks catchup. They have zomato gold on drinks but they showed a lot of restraint to provide that. We found the food quality average and service even below average. Avoidable all all costs."
1, 0, "We ordered Butter chicken, paneer makhani, dal makhani and mango lassi. The gravies had no distinctive flavor. They were overtly sweet and tasted nothing like the original dishes. The dal makhani was tolerable (but not good). Since it's mango season, expected the mango lassi to be made of fresh ingredients (our fault for not checking). Expected some semblance of authenticity after reading the reviews."
4, 3, "bought a Christmas cake here really great design .am impressed with the design and taste.must try here .decent prices worth try...☺😊😀☺......"
4, 2, "Hhsjoibohoogogigivigigu8gihohohohphpjpjpjjohohohohohohohohohohojojojpjpjpjohpjpjohohohohhjohojpjojohohohohohhohohohojojojojohohohigufufyfyfufufugkbkhkhkgigkghighihhohohih"
0, 1, "food not as order"
4, 3, "great place with great vibes. I can give thumbs up to service and food. The only drawback of this pub is the DJ. Over all great experience and fun."
2, 0, "Meat in the burger was little uncooked and hard to chew"
3, 4, "Prism, the most happening place right now in Hyderabad.
Huge dance floor to let go n dance your heart out:)
Amazing lighting and the vibes at this place is just mind-blowing 😎
#not a place for socializing#arena for partying hard🤘"
0, 1, "this particular item not properly cooked. taste also not good"
3, 4, "Cocktails are awesome. Great ambience. Food is good. Fish starters are tasty. I seated at rooftop. Nice place to hang out with friends and colleagues."
3, 4, "Place when you want to hangout for a chai with your loved one on a lazy day !! They serve fantastic Chai which goes well with Karachi’s large variety of biscuits 🍪"
3, 4, "A huge spacious place with good ambience.i like the food here a lot.today I found out there are having live pasta in buffet.starter are yummy.serves was good."
4, 3, "Exquisite buffet breakfast spread covering South Indian, North Indian, a bit of American and Italian cuisine with Gouda cheese. I had my first pesarattu there and yes, i loved it. I really wish they would serve pancakes too and most importantly have labels for dishes which are to be made to order. You must try their range of English desserts, croissants, donuts and biscuits. They also have an array of unique jams which would melt your heart with the soft bread. Overall a delightful experience.

Service - 4
Ambience -5
Food - 4"
4, 3, "Food taste was good and quality was also nice."
1, 2, "I went to this restro yesterday for dinner with my husband to beat the monsoon dullness. This outlet is in Gachibowli Rd above Ratnadeep store. There are couple of other restros and to be precise its on the 4th floor.
It was little surprising as this restro share the common space with Eat India Company.
We did not have any prior booking but was amused as there were scarcely couple of diners in the weekend !
One of the staff directed us to a crampy place and we outrightly rejected his proposal. The staff was rigid and told that the place where we wanted to sit with a nice view was already reserved !

We were also curt and told them that if we dont sit in a comfy area, we have other choices.Reluctantly they agreed but I was surprised that hardly two or three diners came while we were having dinner !
They could have attended our request in the first go for the feel good quotient.

Anyways let me quickly summarize the orders we made there-

1. Crabmeat Soup- This soup was thick with minced crab meat. The broth was bland and you can customise it by infusing soy sauce, vineager and crushed pepper. The whiff of craby flavor will surely tingle your taste buds.
2. Corn Cubes - A must try out platter. The dish was innovative. The american corn flour was mixed with miniscule chopped vegetables. Then the kneaded flour was frozen in small cubes and were golden fried. It was crisp and at the same time had a jelly consistency.
3. Chicken Yakitori- I did not like this preparation. It was very dull and tasteless. There were six skewered chicken sticks with capscicum and onion. The chicken pieces were succulent but did not imbue any flavor.

Main Course -

1. Manchow Chicken Fried Rice - The rice was flavorful and spicy with lots of veggies and diced chicken pieces in it. It was a bit sticky and can be consumed at its own.

Dessert
1. Bangkok Custurd- I was assuming that this dessert will be cold but it was just the opposite. The custurd was hot and thick and made with coconut puree. The thick sauce was decadent with loads of nuts ! It tasted like Firni. As accompaniment there were thin crusty pineapple spring rolls. It was just yum for the greedy tongue.

Total- Rs. 1396 ( Inclusive of taxes )

Cobclusion - The price range is moderate and the portion is generous in amount.The food is delectable but did not have any exlusive or signature dish which can attract guest for the next time.

The staffs are inexperienced and do not have knowledge abot the items put in the menu card. No coordination among the staffs. Either different staffs will come and ask for the same course of order for multiple times or no one will attend the guest.

The dessert section in the menu card is quite attractive but most of the items are not available. I had a discussion on this with the manager but rather than taking it as a constructive feedback he delved himself into arguments !

This is not the place to enjoy your special occassions. Its just okayish for casual dinner/ lunch. I will think twice to visit this place again."
0, 2, "have only one packet of curry instead of 2"
2, 3, "less quantity"
1, 3, "Been there when me and my friend was so hungry after our shopping we ordered a smoky chicken rice bowl. We awaited almost for 35-40 minutes while our order was done it was too late since we were too hungry it was so disappointing. Coming to the smoky chicken there was nothing so tasty in that it was a normal piece cooked didn't felt it different. Coming to service it was self service but the seating area was good."
3, 4, "Enjoyed a lovely lunch with a friend first time visited the place good food ambience is very nice and a very curtious staff.
Tried the Indian and Chinese items for starters and main course must visit for a good vegetarian meal prices are also pretty reasonable overall 5 star rating for this place."
3, 4, "Lovely place, a delight everytime i walkin. Been here quite some times and they never disappoint. Great starters and amazing pizza. Not many on the menu to chose from but they put up what they make the best and live up to it. Could add a little chinese main course on the menu but thats ok. Try the variety of drinks they serve and groove to their lovely choice of music. Enough eye candy for the guys and a fab ladies night for the girls. That day when you crack a head at office walkin here for some peace. Tiki time!"
0, 2, "too late to serve"
4, 3, "Had one of those afternoon sweet cravings, so tried this place. I ordered a Caramel Banana Pancake

Add On : Maple Syrup. I also received a mini waffle for free thanks to zomato free dessert offer. Both the items are really yummy. I would love to try more from here :)"
4, 3, "delicious"
3, 2, "I quite like the sumptuous North Indian and South Indian vegetarian thalis at this place. Served hot. Reasonably priced. Not too fond of ala carte here, though I must add it is still better than a lot of places. The ambience and simple aesthetics of the place make it a great place for Sunday lunch with family."
2, 3, "Good place for chinese cuisine lover. We ordered chiken manchurian and singapore fried rice. The fried rice was ok ok...tasted average. Chiken manchurian was lil spicy but liked it. Good for one time visit🙂"
4, 3, "The biryani was good.The service is good.suggest everyone to visit.Its a good place to come with the family and it's a place where you can visit again and again"
2, 0, "Just be careful ordering here, they mix up vegetarian and non vegetarian food. It's a good chance that you get served a non vegetarian dish instead of veg version of the same. Staff is a bit clueless (lazy service). Overall ok place but runs well cause of location and big portion sizes. Nothing great or distinctive. This review is strictly based on lunch experience ; not sure if some magic is happening during dinner time."
4, 3, "I keep going back to this place for the amazing service in terms of food and drinks both. The ambience is good and good to watch match as well. They have indoor as well as outdoor seating. They have a small attic area as well which can be booked for private parties."
2, 0, "Late delivery almost after 30 mins"
3, 4, "We were not that hungry, so we ordered veggie 9 burger and veg shawarma wrap and they were good. Service was pretty quick and ambience was nice."
3, 2, "One place i can visit over and over, just for ambiance.
Lasagne is a must try here..
One thing to keep in mind, they will take the last order 5 mins before it closes, and wont give time to eat will just close the lights and ask u to leave."
1, 2, "The Sambar had a stale smell."
3, 4, "The sizzlers here are unlike any other place, just amazing! I've had the Ohris sizzlers and they were okay, but the sizzlers are better at Absolute Sizzlers, and lesser at price. Most visit for some sizzle!"
2, 4, "The only branch which I liked though it's quite far.It has a rooftop too which is beautiful and opens after 6 or 7.Serves delicious food in a reasonable price,staff was very friendly. They only serve 2 desserts and sadly khunafa isn't one of them. We had baklava which wasn't that good.It would be great if they expand their menu a little more.
Ambience -5/5
Food-4/5
Staff-5/5
Service-5/5"
2, 4, "Nice food good place for foodies and tasty is good and price is also tooooo normal but need to improve some spicy and if it does then itsss toooo goddd"
4, 2, "name was written from history, on the cake😑"
2, 3, "Excellent irani onion samosas, didn't like the chat masala sprinkled at the top though."
3, 4, "Visited this place many times since it is in walkable distance from my office. Never disappointed with their quality of food, variety and the service. Excellent place for lunch buffet. Good recommend any day"
3, 4, "A cozy,classy cafe to visit amidst the chaos at this junction.Loved the ambience...truly justifies their theme of automobiles.One would wish to own the cars they have for display,someday!!!
They had a widespread authentic menu.And since we were very hungry,we ordered almost every thing.And all of the items left us craving for more.
You would find plethora of coffee. It is paradise for a black coffee person.The way they present their dishes,and the way it tastes is something you wouldnt get anywhere else in the country.You are the best,Driven cafe.You have my heart.
Value for money:5/5
Food:4.5/5
What I loved about the cafe:Ambience,theme,food
What could have been improved:Service
Recommendations:cafe latte with hazelnut,Peas and potato sandwich,double chocolate decadent,apple pie"
4, 3, "This place is fantastic and the ambiance has a very different concept and the service and staffs treats us as a our friends. Loved to be in this place"
4, 3, "Gopal Singh.. was very polite and friendly..the place is really very good can .enjoyed alot leisuring with family ..food is tasty too though only limited vegetarian options"
1, 0, "Not good at all. Tonight I went there. Ac section has different charges. I tried alsaba special Currie's also grill chicken neither of the dish was good. Only biryani is considerable."
4, 3, "I was there with my friends yesterday for dinner. We were served by Papu, he did great service. We ordered all south Indian dishes, each of them were tasty."
4, 2, "good service by delivery guy"
3, 4, "Fabulous place. Really enjoyed my time here. Good food, good cocktails. Trippy lights make for am amazing ambience. Peppy music. The only cons are that it is a bit pricey and the DJ doesn't play hindi songs. Don't judge me please! :P Loved it. Must visit."
3, 4, "The ambiance is great the buffet is great lovely starters.....will visit next time for their Mandi...heard their Mandi is also best in Hyderabad.."
1, 0, "Ambiance is good..
Servers are courteous..
#FOOD is COLD & INEIDBLE ..QUALITY IS NOT GOOD and PATHETIC..
Walk in for drinks and the ambience, KINDLY FIND ANOTHER PLACE FOR FOOD if your really hungry.."
4, 1, "Please look at the below image. This is how I got my order when I order from zomato. I had a confusion to eat it or gulp it. However I gave 2 * for the browny"
2, 3, "not valued for money"
1, 0, "After so much of appreciations was tempted for a punjabi thali And have ordered the same. But the wait was not worth it. Dal was flavoured with colours and paneer was not at all delicious and soft. Wont recommend for a vegetarian punjabi thali."
4, 3, "Really love the food. Itiqliand english food are awesome. I would really suggest people who are taking a break from traditional courses to reallt try out this place."
4, 3, "Barbeque Nation absolutly Great place to Dine with frinds r family..
Buffet was simply mouth watering food..
Ambince superb
Service great ..
Great exprince we had..
We want to visit again ......."
2, 0, "very late delivery"
2, 0, "It used to be good, since last few months food quality and quantity changed. They will serve any grass in the name of palak.. not suggestable at all.."
2, 3, "If you go to Mustang, you should sit on the terrace otherwise it isn't worth it.
The place has good service too, the servers are helpful.
Mustang has zomato gold so that's an added incentive to go.
We ordered nachos which was a big disappointment because either they were not baked properly or they were old they tasted weird.
Fir veg pizzas their options aren't that great. So we ended up orsering the Greek pizza twice but dint regret it even a bit. The Greek pizza is the safest and the best bet in their menu."
0, 1, "not good"
2, 4, "The place is open seating, gives a good airy feeling. Music is good and it had occupancy on a week day.

We ordered catch of the day lobster & Pomfret, Fish was very ordinary, the lobster was done well. Main course was super, prawns fried were spicy and full of flavours. The star of the night was chicken caphreal looked like Palak Paneer at the first but had a distinct Goan flavour, spice on the higher side.

Nice place, I would suggest stick to the menu and avoid catch of the day!"
4, 3, "tastes good"
1, 3, "It is completely biryani house.. You will not ❌ get satisfied every time. But u can't find these type of biryani in Hyderabad. Very crowded place have to wait much time to get a seat. Ambience is below. Price is very low when compared to other restaurants"
2, 1, "price is too high on deserts"
1, 0, "milkshake melted..not as excepted"
4, 3, "I was told by one of my colleague about this place. I found it amazing. First of all its situated at Gachibowli above Cafe Coffee Day. The ambience is good but the service, quality and quantity of food is amazing. We had soup which was good and as a part of starters we had ginger chicken which was really amazing.
For main course we had hakka noodles with chicken in spicy black bean sauce and mongolian chicken. I must say all of them were really amazing and had a great quantity and quality is beyond words.
Then in desert we had chocolate mousse and chocolate volcano with vanilla ice cream.
Mousse was good but the volcano was really really good.
I would say a must place to go if you are looking for good chinese food and are bored with Mainland China 😂😂"
4, 3, "good delivered on time"
1, 2, "Went for my birthday dinner on Friday night here with my wife
Ambience is good. But food is very ordinary.
We ordered only 2 items, fish and chips, and sea bass fillet with vegetables. Both of them were not fresh.
Service was not stand out either.
Overall a very meh experience."
2, 1, "Restaurant must be preserving the old veggies. I ordered Veg Paneer Babycorn biryani. Babycorn was rotten completely, I felt pathetic after eating. Rest of the food was fine. This restaurant has wide variety of biryanis and makes it still a preferred place."
3, 4, "The Ambience of this place is amazing. As the place is usually away from the city there's a sense of calm. Wanted to try seafood in hyderabad and i guess this was the best place available.
The only complaint is they have buffet lune up till Friday so the options for weekends are usually limited."
2, 3, "Service was excellent and staffs were much polite. Frequent visits by chef to make sure taste is acceptable was laudable but after a point it had bit vexed us. Ambiance was good but space was very less hence during weekends it sounds like bring in a market."
4, 3, "nice"
2, 4, "forgot to send the spoon."
2, 0, "If you want to taste really bad sushi, this is the best place in town. But given that my review has to be atleast 140 characters long - I repeat they are the best at serving the worst sushi."
2, 1, "So so place. You can visit there if you have zomato gold. Otherwise place does not deserve a special visit. Location is good and food is average."
3, 4, "I got to know about this place from a TV show so went to try some biriyani. Ordered kotha chicken and Bamboo chicken which is a must try
Ambience:4
Food taste:4.2
Staff:4"
3, 2, "I HAD HIGH EXPECTATIONS FROM THIS PLACE CUZ OF THEIR EXCEPTIONAL INTERNATIONAL STANDARDS BUT ALL OF IT WENT IN VAIN. BUT WOULD STILL RECOMMEND THEIR DIMSUMS AND A CASUAL NIGHT WITH FAMILLY"
4, 3, "Giving satisfaction to hunger and brings in value for money. Cannot get tired of ordering food from the restaurant. #awesome #fabulous #feedthehunger"
0, 4, "Ordered Nuts Overloaded. Tasted like nothing you could have ever tasted. With every bite of the ice-cream, you get loads of nut in your mouth.
Cream Stone has variety of self made ice creams which will make you feel special.(Ye Maine kuch bhi likh diya, couldn't think of what to write.)"
4, 3, "Delivery good"
2, 1, "Yesterday we had lunch at T-grill. We ordered chicken wings and panner kabab. Chicken wings were good and panner kabab was just okay. Naan and panner butter masala is good. We ordered chicken biryani and it was substandard and we are disappointed. Ambience is good for night dinner."
3, 4, "Went for a birthday party...it’s a small restaurant with simple ambiance...food is really good and you must try it once...got to know the story behind the name and its pretty interesting and inspiring...staff is politely and courteous..."
4, 3, "One of the best places to hangout with friends. Ambience was good and cozy. Food was good. Service was appropriate. One of the happening place during weekends."
2, 0, "They did not kept name on cake"
1, 2, "#Disappointed

Went for dinner with friends. Was bit disappointed with the service and food. Firstly due to lack of space they have clubbed Urban Asia nd Eat India on the same floor. Which make service bit slow and confused.
We opted for buffet, here also they served fusion of both the restaurant. For example they served chicken sorba for non-veg and Khaw-Souy for veg.
It's simply confusing and making ur dinning experience not that great."
3, 2, "Visited Hyper Local for their newly launched Drunch buffet. The buffet spread is valid for weeekends and costs nearly 1200/- per person. The place itself is located in a good, open area inside SLN terminus and has both indoor and outdoor sittings to offer.

My experience with their food was decent. The Drunch layout comprised of North Indian inspired starters such as Dahi Bhalle, Dahi Vade, Gol gappe as well as Papdi chaat. I would have to say that they gave a decent shot to all these things. My favorite of the lot was their Golgappe.

Speaking about their main course, they had a really limited options consisting of Chole Bhature, Veg Hakka Noodles, Red thai curry, Chicken pizza, Steamed Rice, Chicken tikka, Chicken wings and Chicken pockets. Looking at the price of the drunch, I feel a bit more items should have been on offer. Their Chicken pizza and Chicken tikka were simply delicious. However, they need to work upon their Thai curry and the availability of other items in the layout.

The best part about the place was the drinks section. Loved the preparation of Wet Garden cocktail, Sangria and Cranberry Cooler. Special mention to the bar tender for a lovely range of drinks. One can give a try to their drinks whenever you get a chance to visit the place.

All in all, the experience would have much better if there would have been additional veg appetizers and a few main course dishes. Happy eating. :)"
3, 4, "This restaurant was too good in serving food - both quantity and quality wise. All the items we ordered were worth for money specially in terms of quantity. Ambience was good. We had starters -lemon and coriander chicken and haryali fish Tikka. Main course, chicken biryani and schezwan egg fried rice were our choice.

We got 2 of them as complimentary with GOLD.
starters were amazing - especially, fish was juicy with smoky flavor. Quantities of both chicken biryani full and fried rice was huge. Biryani can easily serve 3 for main course. Service was extra ordinary. Totally worth the GOLD visit. Looking forward to try other dishes here :)"
3, 4, "No frills place. Many families frequent this restaurant. There is air conditioned seating area below. Don't expect great service, but the service will be quick. Prices reasonable. Pineapple kesari and parota kurma are must have."
3, 2, "Been to this place very recently as one of my friend suggested me to try this out.Ambience wise it was decent,didn’t had much rush or was not that crowded ..nice place ..Food was good ,Had Crispy Corn,Bira and Corona 😉 Chicken Spicy Table which I liked it among all,Laila Biryani which I first heard and had in Pine and Dine and after that I am having that Biryani here..ended up with mockatil Dp special which was blend of Guava and Peach,It was good...Can try this place once"
4, 3, "Went to this amazing place quite sometime back. It's a very pretty, romantic place for a fine dining experience.

Great food, service and hospitality. They had live music elate the already beautiful and well lit ambience! I'd suggest a dinner at this place with your close ones! Better to reserve a table in advance.

Lovely taste in food. Delicious mushroom soup and the Quattro Formaggi is a wonderful burst of different cheeses in your mouth! Loved the appetizers and desserts as well.

Must try: Forest mushroom soup, Crispy corn pepper salt, Quattro Formaggi, Tiramisu

Would actually give it a 4.5/5"
0, 1, "Extremely soggy and no flavour at all. Worst waffle i had"
2, 0, "I'd give a better review if the food was at least doable. The place lacks ambience and there were a lot of minor inconveniences due to communication problems."
3, 4, "This place is lit! I totally enjoyed everything from service to set up to light, sound and the magical paper bursting thing they do towards the end. Given the current trend of clubs in Hyd, I don't find the place expensive. The waiters and bouncers were friendly, even on a busy night with Zaedan performing and took great care."
3, 4, "Today morning me and my friends and had some pastries very good in taste . Very decent prices .Some black forest I think we had today good taste"
2, 3, "Even though this place is huge, we couldn't find a place to sit initially. Around 10.30 we finally got a place to sit. The food and the bar here is good and service was prompt (once you get a table). The DJ played some nice Bollywood songs. Overall it's a nice place but I'd recommend to book a table before you go here if you are planning to visit on weekends."
1, 2, "I have been this on last Sunday . I booked from dinout .i was expecting a lot fr this place scene it is a five stars hotel but i didn't feel that much good . Quality of food is ok i can say as per my experience ... Specially if you are a vegetarian then it not a good place for you ...."
3, 2, "Ambience - 4
Music - 4 
Staff - 3 
Drinks - 3 
Food - 4
Hit on wallet - medium
A super-hit club of Jubilee Hills, as per me, is finding hard to live up to its reputation.

Standard Cocktails can be made better. In food, Nachoz is good but don't expect too much non-veg in non-veg nachos - feels more like veg. Achari murg is good and so is garlic bread. 

Music is good and sometimes they bring in Dhol wala to up the spirit

Cheers!"
0, 3, "No onions for any biriyani full fake delivery. Don't order and believe them they are delivering false biryani and fake identity of original."
3, 4, "Though the brand's famous for donuts, I'd have to start the review with their Burger. After having got bored with McD, KFC and other popular burger places, DD's burgers are just stunning. Also, their bun is slightly different, which tastes even better over others.  The chicken was quite juicy with all flavors dumped in. Unfortunately, it is overpriced!

Coming to their staple food, they are great as well. They got tons of options, so not possible to review all of them here. But, I would highly suggest having their Death by Chocolate.

And, their packaging is great. I loved the boxes they provided!"
4, 3, "Never have been disappointed when we have been to the restaurant. Serves some lovely authentic Chinese cuisine. The server always at hand to help serve & give some good recommendations.

Good ambience also! Keep it up!"
4, 2, "Good"
0, 2, "food was delivered cold"
1, 2, "Ambience was good..went on a busy afternoon..ordered mamsam roast..was okayish..then ordered ulavacharu chicken pulao and pachi mirchi royyala pulao..ulavacharu chicken was good..royyala pulao was nothing special..service can definitely improve.."
4, 3, "as usual food is awesome"
4, 3, "This place is an amazing experience to refresh your taste buds. Mostly serves cakes pieces, snacks and juices/shakes, etc. but never fails to amaze you. It has good seating space and the staff seems to be courteous and does explain you in case of any questions and confusions. They even serve eggless products for the vegetarians. The place is located on the old Mumbai Highway and is a little ahead opposite of the Care hospitals in the area. The restaurant has decent parking space as well."
4, 3, "Good food and good service. Good options for vegetarians also. Desserts are very tasty. Ambience is also neat and the place looks very hygienic"
2, 3, "Me and my colleagues keep visiting this place every friday as it is very near to the office space. No much ambiance, simple restaurant. Booking is preferred on Friday's as it gets too much crowdy after 1pm. Staff isnt courteous at all. They always keep a sad face dont know why. Hopefully they are given some training to smile. Biryani taste is amazing. As I am vegetarian, i usually take Andhra Veg Biryani, Avakaya Biryani or Kaju Biryani. All of them are perfectly made. So all the rating is for only the taste, not for service and ambiance at all."
3, 2, "Here, biriyani taste is nice. Must try ulavacharu flavour here. Nothing to say about ambience and nothing much to say about overall service."
2, 3, "I always prefer this restaurant for veg , since its near to my room as well test ia good and reasonable also....
But if you are looking for good interior then this is not for you .."
1, 0, "The place is more a storage room than a shawarma outlet.
Doesn't uphold the mohammedia standard.
The vegetables in the salad aren't fresh and the shawarma is packed sparingly with way too much mayo.
Supervise your shawarma if visiting"
0, 2, "ordered a ghee roast masala dosa , got plain ghee roast instead."
2, 3, "I ordered the signature chicken wings through zomato, which is 1xfrench fries, 6x chicken wings, and one coke(350ml).
Quantity was satisfactory.
Packaging of the food was good. I really liked how they packaged the coke, which was still a bit cold when it arrived. Some may call it excessive packaging however.
The fries were warm and well salted. But they were not crispy. This could be the fault of delivery, so I am not upset. Only 1 restaurant in zomato has so far managed to deliver crispy fries consistently.
The wings were covered in brown gravy. I was expecting crispy wings like in the photograph. While the wings were certainly not bad, I did not enjoy it very much.
I would recommend you order from the restaurant and try it out once yourself."
0, 1, "Over Hyped place.No neatness. They open branches in hot places so that they will get the customers no matter what.Especially this DLF branch is no where preferable."
