Predicted label, Actual label, Review
3, 2, "Best place for hangouts and chats.
Ordered capuccino - not so great and okay . Can be done better.
Chilli cheese toast - 5/5 . I liked it for its taste and cheesiness."
1, 0, "Not so friendly staff. Very less items in buffet. Difficult to find a food of your choice in the buffet. It's little unorganized. The waiter says I ll find out whatever you ask but he never turns back."
3, 4, "Good food. Chicken fried rice is good. Nice ambience. Price worthy. Enjoyed the place with my friends. #recommended #goodfood #lovedtheplace"
1, 0, "poor serVice bo chutneys added"
3, 4, "Perfect hangout place!!
The setting is basic and ambience is great. The service is superb. Quality and quantity of the food, both are awesome. The corn kebab is good. They have a terrace sitting. The music is amazing!"
3, 2, "This one is near to paradise gachibowli. The ambience is decent and the service is fine. We tried the pepper chicken for starters and then for main course, we tried kolhapuri paneer with butter naan and tandoori roti. Pepper chicken but the quantity was too less for their price. Either the quantity or price could be changed. Main course was fine, especially butter naan was really nice."
2, 3, "This place is sooo good in everything food, ambiance,drinks and what not. But the main problem is again I am a stag for most of the times so couldnt enter majority of the evenings :(, else it would have been 5 star.
Totally worth the visit"
3, 4, "These cupcakes are so soft, fresh, chocolaty, delicious!!! They’re totally not overhyped. And their store is so pretty too. They should have one of these in BOMBAY. I can’t keep asking my friends to get them for me 😂"
2, 1, "Quantity was not same as always, and there was no dry ice in packaging"
1, 2, "I went there last Sunday. Had a buffet. Honestly I didn't like the food taste and quality of vegetable and specially non-veg items. It tasted stale. No doubt service is good , staff is always smiling. But they need to improve a lot on food quality. Even the biryani was not up to the mark. Moreover the chicken was undercooked or old, our stomach felt funny when we reached home."
2, 3, "Was late at work, stomach was growling, like a wailing siren of an ambulance, indicating an emergency to fill it up. At this moment there was a row of places for the mind to choose from, Urban Asia it was.
Honestly I dont dig Indo-Chinese, but these guys had a pretty good spread and that included the normal Indian dishes. Quick service and very polite staff, got those starters real quick and they were good, nothing over the top, just old school good stuff.
Main course lacked the punch though there was variety, if you are really up for the mood, you might be disappointed otherwise it's ok. The desserts was a total miss, nothing there actually. The service and starters were enough for me to keep it going. Was not really in the mood for the mains. One can give it a try, especially those Chinese food lovers."
3, 4, "Awesome place to chill. Must visit.miss it at ur own risk. Lager beer is awesome. Serving is professional esp. Johny suggested nice menu. Enjoyed starters. Khandari murgh rikka is juicy. Nice ambience"
1, 3, "Fries was not that great."
3, 4, "If u wanna try good pork in Hyderabad then this is the place, love the pork dishes from starters to main course. Staffs are well behaved & food is not expensive as well. A must visit for pork lovers👍"
3, 4, "Perfect Hyderabadi spicy biryani we can find here....one bowl veg biryani will go for 3 people ...curd rice jus yummy 😍...nearest place to dlf to go for lunch or dinner"
2, 3, "I'll be rating it as 3.5 stars than 4 stars. This place got good ambience and interior design. The service is good and even the starters are nice. The only place that it fails to impress is the main course, no matter which chicken curry u order they all taste similar with slight change in the level of spice composition."
3, 4, "The place offers amazing rolls.... If you are a foodie and eat a lot like me then trust me one roll is insufficient for you 🤣 order TWO! The Mac cheese rolls are scumptious"
4, 1, "ntg"
2, 1, "25mins late.."
3, 4, "This place came with high recommendations from a food expert in the industry for the last two decades or so.

Visited Zing’s Northeast Kitchen on a Saturday afternoon for lunch and I wasn’t disappointed at all. We ordered for :

Roast chilly lamb - dry preparation of sliced roast lamb with chilli, ginger, bell pepper and garlic. The lamb was sliced thin, with a mildly spicy sauce and stir fried with vegetables 5/5

Deoji kalbi- succulent, spicy pork belly fried with kochujong sauce. The pork melted in the mouth. Beautifully prepared 5/5

Steaky pork ribs (available only on weekends) - the pork would just come off the bone. A weekend special !! 5/5

Kalbi bokum- sweet and spicy beef fried with vegetables 4.5/5

Dotsol Bibimbap - hot crunchy rice mix with beef chicken pork and vegetables and khimchi topped with a sunny side up. A special mention of the khimchi which complimented this rice dish so well 5/5

All downed with non-alcoholic (Coolberg) beer.

Honest food prepared with a lot of passion. Absolute value for money. I would recommend this place to anyone who loves meat and especially pork preparations."
2, 0, "They have different menu than mentioned in Zomato. They say menu is different on weekends and weekdays. Else place is ok to visit once. They ask for identity proof for entry."
2, 3, "Vegetarian Review ~

Hopped in on a day before Holi for dinner and unfortunately it was a dry day. Survived with food that day. It's on the road to isb and is spread on a huge area with both outdoor and indoor seating arrangements while is outdoor has the view of the golf course and if the weather is great, this is the best place to be. Light music playing through the night was soothing.

We ordered lotus stem galouti with cheese kulcha, Korean waffle fries, veg penne Alfredo pasta and apple pie.

Lotus stem galouti - The galouti tasted great with the flavours of Vegetables and didn't taste much of lotus stem and went well with green chutney and cheese kulcha.

Waffle fries - The waffle had lot of honey, sesame and soy and garlic with a burnt taste. The waffle wasn't crispy and the didn't wasn't that great for my taste buds.

Alfredo pasta - The pasta was creamy and had all the veggies, the consistency was good and it tasted well overall.

Apple pie - This was star of the night for me with the pie tasted great with the falvours of apple and cardamom and the icecream was cheery on the cake and the whole dessert was mouth watering and heart filling.

The staff is good and friendly, I remember being the last one to exit and they were still nice. Keep up the good service. The whole order was around 1400 bucks which is a bit expensive for without alcohol but you get a dining experience and embience so good.

Overall a great place for some drinks and great conversation. Ideal for romantic dates and celebrations. The whole embience is calm and peaceful and makes it best among all @theglassonion"
3, 4, "I think it justifies its tagline worth the wait.They generally take around 15mins to prepare.prices were bit high.Its a place for a quick bite."
1, 2, "Since it was the festive season, and I wanted to try Navratri specials at Faasos. Tried their Singhada ke aloo parantha, Paneer Makhanwala, Sabudhana ki kheer, Green tomato curry and Curd. 
It was not as expected. Did not taste quite well. The parantha was a bit soggy and the curry was not up to the mark. The kheer was not sweet enough. Not a big fan of their Navratri box.
I was disappointed with the food, though the food came in nice packaging. Very neatly packed but taste was not so neat.
Need to improve a lot."
0, 1, "Service was pathetic. Ordered a sizzler with lamb, was told no lamb. Ordered another sizzle with Noodles. It took 15 mins to serve that one. Also, served it with rice instead and when I asked to change, they gave me a noodle differently and that too since they were irritated with lots of chilli sauce. I sweated through first 5 mins and then just left the sizzler as such.

No apologies, nothing from there side. When asked for manager, told me he is not here.

Prakash was not helpful or apologetic, he just denied that he never served it.
Benjamin still was apologetic about the whole goofup."
3, 4, "Was never a fan of punjabi food earlier but this place made me fall in love with it . Service is good, the plates they serve on is very unique.punjabi music in the background added the extra effect with food 👍🏻"
2, 3, "jonathan's kitchen but jonathan was not there :O

LOL

so, i went there for my anniversary lunch. lovely experience.

we went on a working day (of the week) - and that too in lunch hours,

surprisingly the entire place was empty and we were the only customers there

so, it was a very cozy comfy yummy and lovely experience.

the food was good, service was ok (surprisingly!!!), price is also okish
(a bit pricey u can say)
rating - 3 * coz the waiters/servers who were COMPLETELY free n unoccupied were continously busy huddling up in a corner n chatting with each other, i thought i would be getting that attention since i was the only customer there but sadly no. they were enjoying the free time rather than provide some excellent service.

anyways, they also brought out an icecream cake at the end for the anniversary celebration, so that was nice."
1, 2, "average"
0, 1, "Ordered chilly paneer with fried rice which tasted really bad. The quantity of the paneer was less and it was so dry. The paneer and fried rice didn't go well together. The taste of the rice was more sour than expected and was difficult to complete it. The package was not taped and the ketchup was missing for which I have paid. Highly disappointed with the service."
3, 4, "Wonderful cream cheese bagels.

Prompt delivery. Good quantity and great taste. The bagels are very nicely toasted and had a very generous amount of cream cheese on them.

5/5"
1, 0, "*no one is a royal guest..*

Food - 2/7
Ambiance - 3/7
Service - 3/7
Vfm -2/7

I unfortunately took my guests to Khaan Saab and learnt a life lesson - never try/experiement new places when you have guests.. 😐🙄

We ordered mutton galauti kebab, mirchi chicken Tikka and paneer tikka for starters.. What place doesn't have mint chutney when you serve kebabs..?! Yes, they dint have mint chutney.. And galauti kebab was so difficult to finish..

Pata soup was no better too.. In main course we ordered Tikka biryani and veg biryani.. And they dint have mirchi ka salan in this.. Tikka biryani was sweet on taste.. It actually tasted like drumstick curry to me.. Such weird analogy but true.. Raita was the only thing I liked of all..

They dint have lassi/soda or milk shakes too.. I dint even bother to click any pics.. What a way to disappoint my guests.. 🙈😅"
0, 1, "the food was very bad. the noodles was blant. and the chicken was dry."
4, 2, "ok"
3, 4, "Ordered this delicious healthy dish! ❤ massaman veg curry and thai rice bowl... Loved it. Curry is so smooth and contains everything as described in the eat.fit. menu."
1, 2, "The biryani experience started well. Having said that, it's not as good as earlier experience now. Two simple issues: chicken biryani has no chicken and dry fruits have disappeared. Should bring them back?"
2, 3, "Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere.
Food also was average. Not that great.

Food: 3/5
Ambience: 4/5
Staff and Service: 3/5
Recommended: Yes"
1, 0, "Can you explain, how spicy food is healthy? In addition to this, the chapatis were super dry and both vegetables were tasteless. Not worth the wait and money of course."
2, 3, "Didn't give much masala rice, but got decent amount of chicken"
4, 3, "Great buffet. Great food. Good service. Nice location. Is there anything else you desire?
Everything from the service to the food is awesome here! The Fish was especially wonderful.ust go here if you're in Hyderabad!!"
3, 4, "The place I prefer most for good taste and enjoyment.. More levels of ice cream so, shakes and many more.... I like the Chacolte flavour the most..."
4, 3, "good"
3, 4, "Very nice food with home made style curries. full meal can be really enjoyed in the weekend or the weekdays buffet. best part is that the rates are quite economical. Worth a visit"
2, 3, "Yesterday I ordered chole bhature and tawa butter pav bhaji. Chole were lip smacking. It's a must try for all. Pav bhaji was a bit of disappointment. The quantity of bhaji was less and taste was just average. That's why I deducted 1 star. But, chole !!! Definitely deserves the rest 4 stars :-)"
3, 4, "Ordered veg Manchuria at midnight and it was totally upto our expectations...very tasty food and packed nicely... Would recommend everyone to try out the Manchurian either by ordering or personally visiting the place..."
2, 1, "The outlet looks good. The service is excellent. Food is fine. Its not true to its cuisine.. its not true Arabic food.. shawarma is not what you expect.. it's more like a roll. If you want a true authentic Arabian food, i suggest you to go to some other place."
2, 1, "The taste was OK and food seems healthy. For the prices that we have the quantity is way less. Doesn't fill half your stomach. Overpriced. Worthless!!!"
3, 4, "Food was too good, tried spicy chicken sizzler and lal maans lamb sizzler, liked the behaviour of Prakash, will recommend it to friends and visit again."
3, 2, "it can be more tasty"
2, 3, "The food is really nice and quite authentic. I've been to this place multiple times during Lunch and Dinner and this place never disappointed me.

Be any cuisine, they do justice to it. Whether it's Chinese, Indian or Italian, everything tastes good. It's a must visit for a Vegetarian food lover.

Must try are Soups and Chinese Starters.

Now the Downside: The buffet here is OK and cheap. Not sure why the quality gets degraded in buffet but same tastes good in Alacarte."
0, 1, "Food is cold.. N not even tasty"
3, 4, "One of the best buffet I have ever had. Starting with the food, there is so much variety and each and every thing was super yumm. They had lip smacking main course items. Dal makhani is simply best.
The best part is Desserts. There is so much variety , that you can't have it all and the greed for it will not satisfy.
Must try place though a little high on pocket.
And the service is also good. Loved it😊"
1, 0, "Went for a lunch buffet. The best item i had from their spread is cut watermelon. Is this real Hyatt or fake? More than half of the items were served cold. Every crispy item was soggy as if it was out in open for 2-3 days. I want to rate this place with no stars. I will advise everyone in my circle against visiting here for lunch !! Choose any other place."
3, 4, "Ya i Started with a starter what to say i ordered stuffed crab and its not spicy as i thought its not at all spicy adding pepper and salt gave more taste and its around 300 i guess and fish starter is also good and its spicy, yum and many pieces were given too.This hotel is famous for sea food.Thought its famous for sea food when i asked for lobster they could not able to provide and my suggestion is they can add more varities of sea food which are available in India too.I felt like limited edition of varities are a available here.then my tummy is full with 2starters and then came devils chocolate cake oh gosh its like a heaven for me and its around 280.This hotel gave a Goa touch they have buffet and everything and live music too.cocktails and mocktails are available too.The waiters were also dressed in the theme of beach and good place to take pictures also.

Ambience 5/5
Food 5/5
Service 5/5

Cost is resonable."
3, 4, "I love the donuts here and have possibly tasted nearly every flavour. My absolute favourite is the cinnamon because it has the perfect level of sweetness I prefer.

The stuffed donuts are a must try!

You'll surely become a donut lover if you visit this place once. Do give it a try."
1, 2, "Sushi was bad,
Starters were okay ,
I don't understand why there waso muglai / Indian food and not Asian food in an restraunt which specialises in Asian cuisine."
3, 2, "I had ordered food from Kritunga many times to my office and had visited this place once(Gachibowli). The ambience here is good and the staff was attentive.
The steward recommended ragi sangati and brinjal curry, it was very delicious. I also tried gongura chicken it was fine. Apart from these I tried spl chicken biryani, kamju biryani and chicken pulav through delivery. Overall i would say the food here is good, a bit spicy though and one can find a lot of chillies.
Packing could be improved as i found alot of polythenes in delivery order, it would great if the food could be packed in boxes."
3, 4, "Great place to hang out. Ample space for each table. Huge dance floor with amazing lights. Must visit #hyd. Come in numbers to enjoy to your fullest."
1, 2, "Mostly overrated

Went with my wife today by seeing the 3.9 stars. The place is small and too much crowded. There are very less number of servers compared to footfalls. Now coming to food, ordered chicken drumsticks,but taste was not that great then ordered one non veg sizzler which was also not that great. Noodles in the sizzler were tasteless. Overall did not find the experience which we were expecting."
3, 4, "Friendly staff,ambience is so good,hygiene ,got to know about the history of paradise and the biryani here is must and should try anyone can fall in love with this"
3, 4, "Captain Narendar was really good. Service was amazing and so was the ambience. Honey chicken was really good. Dum biryani could have had a little more flavour. The staffs were very sweet"
0, 2, "the box that came with the ice cream is harmful to open. it cut my fingers. just saying. please pack a little less sharp lids next time. 😂"
3, 1, "I don't like spicy food but after eating biryani here I feel like it would be good if it is spicy"
3, 4, "An amazing place to let loose and free yourself of an entire day's/ week's slog.
Food : decently priced, huge helpings. One dish likely to suffice for two. Unless, of course... ;)
Drinks : large+ rum and hot water punched with lemon and spice for under 200. What else could one ask for? Unless, one finds better pleasure in other drinks... ;) Beer bucket prices ~900. So... Yeah good place to get the buzz.
Dance : the heart and soul of the place. DJs do a great job, generally. It's EDM untill 10pm-ish, and right mix of Punjabi, Bollywood and popular English. If you come here 2-3 days you'll figure out the pattern of songs the DJ plays. But every other day, he/she does surprise you.

Fridays and Saturdays are jam packed on the dance floor. Couples are better off dancing on the sidelines or near their table... (Just saying)

Closing line... Best hangout place in Gachibowli area."
3, 4, "Nice ambience and live band we have been visited with our family delicious food and nice cocktails had enjoyment time with nice sea food Verites we like fish starter with spices and Indian main course the service was nice by ashish, Komal and zamir..the cocktails taste good and boozy. We all are happily enjoyed with our family."
3, 4, "Well to start of with I was there for Nucleya event. The place is just awesome and in Hyderabad at first it was hard to find a proper club. And then prism happened. Great team who managed more than 3k people that night.

Ambience - 5/5.
Food - 4/5.
Service- 4/5.
Menu - 4/5.

A must visit place if you want to really enjoy clubbing."
2, 3, "Ordered all vegetarian dishes and everything was good to taste but almost everything was a bit too oily. Staff is well behaved and professional."
2, 3, "Ordered Ragi Sankati and Kodi kura. Unlike other speciality restaurants, the preparation is mild, less spicy and less masala. Loved the taste. Ordered curd rice which actually is not good. They should look into it. Overall nice dining place in that part of Hyderabad."
4, 3, "Good atmosphere to eat with relax.tastes good.quality is good.good serving and serving people.good experience every time when I go KFC..wings are my ever favorite from KFC."
3, 4, "I just now I order periperi chicken shawarma and chicken popcorn, veg greenslimy risebowl test was good and packing is great I got it very hot food .............................. My favorite restaurant the foodie monster kitchen 😄😄😄,.............................................................................................................................................."
3, 4, "I have been here with client. We enjoyed buffet with unlimited drinks as soon as we got bored at tiki shack. So we decided to eat something delicious. The food was awesome and the dessert 🧁 after food and drinks was worth it ❤️"
3, 4, "Good place to hangout when you buddies and pals. Dj just turns on the dance floor. Place gets over crowded in weekends but the ambience makes you to stay and enjoy your drink."
3, 4, "Nice place for a team parties
Wings are excellent ,tried with different sauces like Thai curry and spicy garlic which I liked most
Place was really cheerful with plenty of screens and polite staff adds to it , sunny served us and given good time"
1, 0, "We went for a quick drinks+snacks catchup. They have zomato gold on drinks but they showed a lot of restraint to provide that. We found the food quality average and service even below average. Avoidable all all costs."
1, 0, "We ordered Butter chicken, paneer makhani, dal makhani and mango lassi. The gravies had no distinctive flavor. They were overtly sweet and tasted nothing like the original dishes. The dal makhani was tolerable (but not good). Since it's mango season, expected the mango lassi to be made of fresh ingredients (our fault for not checking). Expected some semblance of authenticity after reading the reviews."
3, 4, "One best momo stop in town!!!
From don't know how long i have been looking for places that serve good momos in hyderabad and found none. Recently ordered from this place and turned out they are just the best momos you can have. I ordered chicken steam momo and kurkure paneer momo, and both of them were very delicious. Home delivery was very quick!!"
4, 2, "Hhsjoibohoogogigivigigu8gihohohohphpjpjpjjohohohohohohohohohohojojojpjpjpjohpjpjohohohohhjohojpjojohohohohohhohohohojojojojohohohigufufyfyfufufugkbkhkhkgigkghighihhohohih"
2, 1, "The whole place was vibrating because of the loud music from the club above, completely spoiled the ambiance. The food wasn’t great either. The atta rumali roti was kachcha. Butter chicken lacked proper thickness. The biryani at jubilee is way way way better. Wouldn’t visit again. Especially when there’s a better alternative in the city.

The service was very good. No complains about the service. Very well trained staff."
2, 1, "food not as order"
1, 0, "Meat in the burger was little uncooked and hard to chew"
3, 4, "Cocktails are awesome. Great ambience. Food is good. Fish starters are tasty. I seated at rooftop. Nice place to hang out with friends and colleagues."
3, 4, "Place when you want to hangout for a chai with your loved one on a lazy day !! They serve fantastic Chai which goes well with Karachi’s large variety of biscuits 🍪"
3, 4, "A huge spacious place with good ambience.i like the food here a lot.today I found out there are having live pasta in buffet.starter are yummy.serves was good."
2, 3, "Buffet Items were limited but were tasty..Restaurant is bit small and sometimes becomes congested.. Please add some grill items like paneer tikka to the buffet..

Food : 4.5/5
Ambience : 4/5
Spacious : 3/5"
3, 4, "Beautiful ambience and great views since this is located at the 10th floor of the Sheraton Hyderabad Hotel. Food is extremely tasty! Butter-Garlic-Lime Crisp Fish and Classic Kung Pao Chicken with steamed rice were our favourites. The staff are very polite and give good suggestions which suit your food palate. Definitely worth a visit!"
1, 2, "have only one packet of curry instead of 2"
3, 4, "Amazing place to hang out with friends and family. I went there with my parents and kids using dineout 50% discount .

We ordered Tofu curry, Dal tadka, Sizzling chicken biryani, Kasmiri naan , Lacha parantha and Margrita Pizza. Each and every items were tasty and lip smacking.
They also gave us the complimentary Kheer. My rating:

Ambience : 5
Food : 5
Cost: Very pocket friendly. 5
Service: 4

Must visit when you are in Gachibowli."
1, 3, "less quantity"
1, 3, "Been there when me and my friend was so hungry after our shopping we ordered a smoky chicken rice bowl. We awaited almost for 35-40 minutes while our order was done it was too late since we were too hungry it was so disappointing. Coming to the smoky chicken there was nothing so tasty in that it was a normal piece cooked didn't felt it different. Coming to service it was self service but the seating area was good."
3, 4, "Enjoyed a lovely lunch with a friend first time visited the place good food ambience is very nice and a very curtious staff.
Tried the Indian and Chinese items for starters and main course must visit for a good vegetarian meal prices are also pretty reasonable overall 5 star rating for this place."
2, 3, "A fine and cute place like that of a cottage to have variety dishes!

Drinks:

1. Berry blast: Loved it, i would say it is my version of a drink. The right maroon version of the combination of the flavor of sweetness more than sour.

2. Green ice mountain mojito: You can find green apples in this drink. A little sour, although i liked it.

I would like to suggest to bring the drinks along with the main course rather than us having to wait and ask for it after the main course.

Teriyaki chicken: served with flavored rice. Nothing special about its taste. This is a thumbs down comparing to the other dishes i had.

Beef & Pork kimchi bokkum bap: I just liked the flavor of the rice. Both of it had a unique taste although both appeared the same. They were mixed with the right quantity of pork/beef. The piece were eatable, and not much chewy.

Pork & Beef Naga chilly curry: The flavor of these were almost the same although beef and pork has its own taste. The taste was fine with the right amount of chilly spiciness. The gravy is ravishing as well.

Service: Just fine. The waiter didn't have a pleasant look on taking our order/serving us.

Overall fine dining experience:

Ambiance - 4.5/5

Food (worth the money) - 4/5

Service: 3.5/5"
1, 0, "Bakwaas chilli garlic noodles... niether chili nor garlic taste"
3, 4, "Lovely place, a delight everytime i walkin. Been here quite some times and they never disappoint. Great starters and amazing pizza. Not many on the menu to chose from but they put up what they make the best and live up to it. Could add a little chinese main course on the menu but thats ok. Try the variety of drinks they serve and groove to their lovely choice of music. Enough eye candy for the guys and a fab ladies night for the girls. That day when you crack a head at office walkin here for some peace. Tiki time!"
0, 2, "too late to serve"
1, 2, "One line #Only4chicken 😜, Ambience is good with large screen inside and nice atmosphere outside. Coming to food you will not find any item other than Chicken for Non veg and Aloo for Veg 😂. Service is very poor I hardly see two people serving and cleaning. Can give a try only once with friends by going for early bird Buffet."
1, 0, "It was bad burger !"
3, 4, "Well we’re new to Hyderabad . And I can for a fact say that it’s probably the best place I’ve eaten a buffet at in Hyderabad period . Especially id like to thank Shurvo and Papiya for their amazing service . Double metha was just too good . Overall a worthwhile experience"
3, 4, "My favorite Chinese restaurant in Hyderabad. Food is splendid and its never crowded. The waiters are connoisseurs.

The Royal Thai Soup is what a soup should be.
The Roasted Lamb with Superior Sauce tastes great with the pepper sauce.
The Pan fried noodles will make your day.
Oh and the chocolate mousse will give you sweet dreams."
3, 4, "Good number of options, Tasty food, excellent service and good ambience. Especially I liked the Prawns and Rabbit. My little friends enjoyed thoroughly"
1, 2, "I just wonder how people praise the food and service.
Maybe the day was different for me but I was really very dissapointed with the service they had given. We asked for raita and we were served after we almost finished our mandi. I hate such late servings.
Mandi was all overhyped with taste being not that great. Instead I find it better at other places.

Ambience wise it is nicer than other mandi restaurants. However the choice of music could have been better.

Overall I would say its just a waste to ur pocket and palate."
3, 4, "It is a very happening pub in the town. TDS , we call it. It is so true that the environment will not let you be lazy or be out of sync. Service is so prompt also the staff is well trained. The DJ is just 10/10. Ambiance is super cool. Must visit place for the all party lovers. also this is value for money."
4, 3, "delicious"
1, 2, "Taste: there was huge hype about biryani hence I tried it, didn't find the taste up-to par, not really happy with the food taste.
Ambience: the place was well versed but not calming enough to keep you concentrated on food. The AC wasn't working properly which led to uneasy food experience.
Service: it was alright. Don't have much to talk about it!"
3, 4, "The service and ambience here is great! Jayanta hasubul atm were very customer obsessed. Starters for both veg and non veg are good. For kids too they provide balloons and a small toy to play with 😃. I definitely recommend this place. The ice cream taste should be improved."
3, 2, "I quite like the sumptuous North Indian and South Indian vegetarian thalis at this place. Served hot. Reasonably priced. Not too fond of ala carte here, though I must add it is still better than a lot of places. The ambience and simple aesthetics of the place make it a great place for Sunday lunch with family."
1, 0, "Only masala is der in biryani tooooo much spicy am seeing dis from 3times I ordered but same like diz only they r giving wrost biryani 👎👎👎"
2, 3, "Good place for chinese cuisine lover. We ordered chiken manchurian and singapore fried rice. The fried rice was ok ok...tasted average. Chiken manchurian was lil spicy but liked it. Good for one time visit🙂"
1, 0, "Just be careful ordering here, they mix up vegetarian and non vegetarian food. It's a good chance that you get served a non vegetarian dish instead of veg version of the same. Staff is a bit clueless (lazy service). Overall ok place but runs well cause of location and big portion sizes. Nothing great or distinctive. This review is strictly based on lunch experience ; not sure if some magic is happening during dinner time."
2, 0, "We visited for Sunday Dinner! Awful experience..Food was all cold without any taste..though staff was courteous and tried to compensate by good behaviour but all in vain when food is not good.."
3, 4, "In love with their pancakes.
I have tried classic pancake and chocolate chips pancakes, both were done well and recommended.
Will definitely try other items from the menu."
2, 0, "Late delivery almost after 30 mins"
3, 4, "We were not that hungry, so we ordered veggie 9 burger and veg shawarma wrap and they were good. Service was pretty quick and ambience was nice."
1, 2, "This was very first time in south that i heard alot about northern delicacy Chole bhature... But i would say i am disappointed with the taste as it is nowhere near to what it should be.... And prices are also very high..."
3, 2, "One place i can visit over and over, just for ambiance.
Lasagne is a must try here..
One thing to keep in mind, they will take the last order 5 mins before it closes, and wont give time to eat will just close the lights and ask u to leave."
2, 3, "The dining area is peaceful. Perfect place to have conversations over lunch. Hmm, but if you are too hungry you can totally skip the conversations :P 

Various types of salads are available, if you are a weight watcher or you are a conscious eater :)  I went mad over the Hunan Chicken, it was just amazing. Peri Peri chicken was so tender and juicy with the perfect amount of spice in it. 

When I went the spread had a mix of Chinese, Italian, Continental, and South & North Indian food. 

The only thing that disappointed me was the mutton. It was a bit undercooked. It was to my surprise to find an undercooked food in such a big hotel.

Desert, I feel they can do a lot more but I can vouch for the baked yogurt, the taste is just heaven and you can eat as much as you want as all the desert are sugar-free.

Staff are really cordial and are always with a smile on their face :)"
1, 2, "The Sambar had a stale smell."
3, 4, "The sizzlers here are unlike any other place, just amazing! I've had the Ohris sizzlers and they were okay, but the sizzlers are better at Absolute Sizzlers, and lesser at price. Most visit for some sizzle!"
2, 3, "Food - 3.5
Ambience - 4
Service - 3.5
VFM - 4

This restaurant has Eat India Company and Urban Asia merged into one. So u get both North Indian and Asian cuisine menus together. Bit confusing at the start, especially because the waiters don't address this.
Ordered water chestnut in honey pepper sauce. Like the dish, could have been less spicy though.
Next up was chicken dumpling. This was yummy.
Chicken Thai red curry was good and creamy, but again was a bit spicy for Thai curry. Think the restaurant needs to tone down the spicy quotient of Asian food, otherwise the food was fresh and tasty."
1, 0, "This restaurant has gone way below the acceptable quality levels. Had been a great place to go earlier but looks like they have started compromising in quality of food and service. Items on the menu aren’t available but offered what they had at that time. Rice was watery, none to care for your concern but were commenting on what was wrong and it was eatable. Will never come here again."
2, 4, "The only branch which I liked though it's quite far.It has a rooftop too which is beautiful and opens after 6 or 7.Serves delicious food in a reasonable price,staff was very friendly. They only serve 2 desserts and sadly khunafa isn't one of them. We had baklava which wasn't that good.It would be great if they expand their menu a little more.
Ambience -5/5
Food-4/5
Staff-5/5
Service-5/5"
3, 4, "Nice food good place for foodies and tasty is good and price is also tooooo normal but need to improve some spicy and if it does then itsss toooo goddd"
4, 2, "name was written from history, on the cake😑"
2, 3, "Excellent irani onion samosas, didn't like the chat masala sprinkled at the top though."
3, 4, "Visited this place many times since it is in walkable distance from my office. Never disappointed with their quality of food, variety and the service. Excellent place for lunch buffet. Good recommend any day"
3, 4, "A cozy,classy cafe to visit amidst the chaos at this junction.Loved the ambience...truly justifies their theme of automobiles.One would wish to own the cars they have for display,someday!!!
They had a widespread authentic menu.And since we were very hungry,we ordered almost every thing.And all of the items left us craving for more.
You would find plethora of coffee. It is paradise for a black coffee person.The way they present their dishes,and the way it tastes is something you wouldnt get anywhere else in the country.You are the best,Driven cafe.You have my heart.
Value for money:5/5
Food:4.5/5
What I loved about the cafe:Ambience,theme,food
What could have been improved:Service
Recommendations:cafe latte with hazelnut,Peas and potato sandwich,double chocolate decadent,apple pie"
1, 0, "Ambience was good.But the service was toooo bad.No one will take care after you order the food.its really pathetic.we need to ask for food repeatedly ..After 45 min they brought one starter and for main course they took one hour of time.Never prefer this restaurant"
3, 4, "Such a unique concept this cafe has of hiring bikes and cars and enjoying coffee along with it. Ambience is too cool and food is also nice. Really loved my visit there."
4, 3, "This place is fantastic and the ambiance has a very different concept and the service and staffs treats us as a our friends. Loved to be in this place"
4, 3, "Gopal Singh.. was very polite and friendly..the place is really very good can .enjoyed alot leisuring with family ..food is tasty too though only limited vegetarian options"
1, 0, "Not good at all. Tonight I went there. Ac section has different charges. I tried alsaba special Currie's also grill chicken neither of the dish was good. Only biryani is considerable."
4, 2, "good service by delivery guy"
3, 4, "Fabulous place. Really enjoyed my time here. Good food, good cocktails. Trippy lights make for am amazing ambience. Peppy music. The only cons are that it is a bit pricey and the DJ doesn't play hindi songs. Don't judge me please! :P Loved it. Must visit."
3, 4, "The ambiance is great the buffet is great lovely starters.....will visit next time for their Mandi...heard their Mandi is also best in Hyderabad.."
2, 0, "Ambiance is good..
Servers are courteous..
#FOOD is COLD & INEIDBLE ..QUALITY IS NOT GOOD and PATHETIC..
Walk in for drinks and the ambience, KINDLY FIND ANOTHER PLACE FOR FOOD if your really hungry.."
0, 1, "Packaging was really bad, sauce was dripping from the packet. Also ordered Sprite can and they delivered in a glass. Shouldn't like customer this way. Needs lot of improvement if they want to be in business for long"
3, 4, "Good and polite service. Ambience is good and our daughter liked it very much..........
We liked the soups more than the main course.
Tapan served us well :-)"
2, 1, "Please look at the below image. This is how I got my order when I order from zomato. I had a confusion to eat it or gulp it. However I gave 2 * for the browny"
1, 3, "not valued for money"
1, 0, "After so much of appreciations was tempted for a punjabi thali And have ordered the same. But the wait was not worth it. Dal was flavoured with colours and paneer was not at all delicious and soft. Wont recommend for a vegetarian punjabi thali."
