Predicted label, Actual label, Review
4, 3, "good"
3, 1, "items are cool ..."
4, 3, "Good Ambience with an absolutely delicious food.
I’ve got best company here by ANANYA (Beyond Flavours)
The place is quite and has peaceful music with fun loving staff.
Great place for friends."
3, 4, "Been there on a Sunday night for a quick snack and ordered Milky Way burger and Thunderstorm burger. These two burgers were different from each other in terms of texture.. Milky way had shredded chicken combined with creamy mayo and a cheese slice. This is a must have for anyone with a craving for cheesy and creamy burgers.. Thunderstorm had bbq chicken strips with a single cheese slice.. The burger just melts in your mouth.. Must visit place for bbq lovers.."
0, 2, "I had ordered gobi methi paratha.. it was ok. Not good. It was too oily. Not much taste. It tasted like it was a re-heated paratha. Not fresh."
4, 3, "A food lover would always prefer buffets to have a variety!!! Cascade 80 plates buffet is perfect for any such foodie! The spread is something to experience! Such amazing variety that it is virtually impossible to try out everything there! Starters and desserts... too good!"
1, 2, "good but not the best"
3, 4, "Had heard about this place from a colleague of mine, post which I decided to try it myself. A quaint little place opposite SLN Terminus, this joint serves authentic Tibetan cuisine and is a pork and beef lover's delight. We had ordered Minty Cucumber in mocktails, a Korean appetizer Tangsuyuk, Kalbi Bokum, Smoked Pork fried with Bamboo Shoots and Teriyaki Chicken. All the dishes tasted good, the Teriyaki Chicken was too sweet though.
Would love to visit again and try out their other delicacies."
3, 2, "Cakes were really good and tasty in Pista House. Though the models are quiet simple and normal, flavors were really good. Loved the Mango flavor cake."
2, 3, "One of my favourite Chinese Restaurant in Hyderabad

Good and authenticate chinese restaurant. The ambiance was decent, nothing fancy. Just a sober place to enjoy food.

Food - 4.5/5
Service - 4/5
Ambience - 3/5"
0, 4, "Ordered chicken milky way burger at 3am and realized McDonald's and burger king are nothing compared to this burger!
Can sleep with happy tummy!"
2, 1, "We ordered four different ice creams
1 chocolate ecstasy
2 chocolate chocolate sundae
3 chocolate banana split
4 the chocolate room brownie Sundae
and all of them were same"
1, 0, "Food was cold."
1, 0, "Reading the reviews we visited this place, however our experience was not good. We were not offered our preferred seat even when most of the tables were empty and unreserved. Few of the staff members were rude and rigid and the food was fine."
0, 2, "I have ordered carrot cake with cream cheese frosting. Their online menu says it's their signature cake. It was the worst cake I ate till date. It's just walnut kismiss cake with cinnamon flavour and maybe carrot somewhere. And of course cream cheese frosting. There were simply too many kismiss in there. I hated every bit of that cake.
I have had few other chocolate flavour cakes from here and they are an absolute delight. 3.5 rating is because carrot cake has spoiled it all. How much ever I say, it will be less compared to my feelings after eating that cake."
3, 2, "quantity less"
2, 3, "As they promise best butter chicken its not true butter chicken was not that creamy and smooth it was missing that hint. Ambience is good other things were good. Menu is quite funky, decor is punjabi theme.
They need to improve thier service."
4, 3, "Had the best of icreams at #creamstone🍨. We went there around 2 in the morning. .
They have different flavours to pic from. We had alfanso, fruit exotica and ferrero rocher. Exquisite desserts with unique taste. I loved the alphanso. They chopped these mangos over the yummy icecream.
Highly recommended. 😇"
1, 2, "*go here only if you want to drink and dance. Not a place for casual chat*

Food - 5/7
Ambiance -4/7 ( tooooo loud music)
Service - 5/7
VFM - 4/7

We went there for dinner and I was hoping it to be as good as the movie La La land.. But couldn't bear the extremely loud music at all.. It's impossible to talk even with the person sitting next to you..

Though the taste was decent, we couldn't enjoy the food for the same reason.."
1, 0, "preparation was not good"
2, 3, "Ordered paneer tikka and tastes good and delivered on time. But one thing was there is packaging. Packaging was not good as some of the tikkas got messed up. But overall taste was good."
0, 1, "I’m a frequent customer here! Just wanted to share this while I ordered A chicken Maggie today, instead of chicken I received marinated fried maida balls(majority of it) which looked like Chicken!"
4, 2, "Best place for hangouts and chats.
Ordered capuccino - not so great and okay . Can be done better.
Chilli cheese toast - 5/5 . I liked it for its taste and cheesiness."
3, 2, "Definitely a very popular bakery in hyderabad and for a good reason. Amazing cakes and brownies. It is one of those high end classy bakeries in town with a well established fan base who would vouch for it forever.
My personal opinion is that it is a tad bit too hyped which has enabled them to slot their prices so high knowing that people would still buy them. I didn't like the fact that you have to purchase a box full of brownies or cupcakes and no less. Additionally the icing on the red velvet cupcake was way too sweet for people's taste. Brownies though are super soft and amazingly baked to perfection and so are their cakes."
1, 0, "poor serVice bo chutneys added"
0, 1, "very avg litti. chokha was worse or stale. paneer tikka was painted in orange color. and everything was packed in plastic bags. very inexperienced way of delivering. overall not recomend."
4, 3, "I was staying at holiday inn for one month, so this is the place where I had my first party in Hyderabad, so this place will remain always special to me. Also we had many team parties over here.

They have 'Drunch' on Saturday and Sunday , it's like unlimited drinks and starters. Also on weekdays they have karaoke and live music. One of the good party place in gacchibowli. They even have outside seating area.

Overall a perfect party place!!!"
2, 3, "This place is sooo good in everything food, ambiance,drinks and what not. But the main problem is again I am a stag for most of the times so couldnt enter majority of the evenings :(, else it would have been 5 star.
Totally worth the visit"
4, 3, "Food is very good and tasty.Ambience is good enough. Egg biryani and ulavavacharu biryani is superb.i think price is bit high.veg and egg starters are good enough.Bongu lo chicken is fantastic."
0, 1, "Quantity was not same as always, and there was no dry ice in packaging"
4, 3, "I love the cupcakes from this place, vanilla , chocolate and redvelvet combo is awesome. Cakes are also delicious. The only thing lacking is variety."
1, 2, "I went there last Sunday. Had a buffet. Honestly I didn't like the food taste and quality of vegetable and specially non-veg items. It tasted stale. No doubt service is good , staff is always smiling. But they need to improve a lot on food quality. Even the biryani was not up to the mark. Moreover the chicken was undercooked or old, our stomach felt funny when we reached home."
1, 3, "Was late at work, stomach was growling, like a wailing siren of an ambulance, indicating an emergency to fill it up. At this moment there was a row of places for the mind to choose from, Urban Asia it was.
Honestly I dont dig Indo-Chinese, but these guys had a pretty good spread and that included the normal Indian dishes. Quick service and very polite staff, got those starters real quick and they were good, nothing over the top, just old school good stuff.
Main course lacked the punch though there was variety, if you are really up for the mood, you might be disappointed otherwise it's ok. The desserts was a total miss, nothing there actually. The service and starters were enough for me to keep it going. Was not really in the mood for the mains. One can give it a try, especially those Chinese food lovers."
2, 3, "Fries was not that great."
3, 4, "If u wanna try good pork in Hyderabad then this is the place, love the pork dishes from starters to main course. Staffs are well behaved & food is not expensive as well. A must visit for pork lovers👍"
3, 4, "Perfect Hyderabadi spicy biryani we can find here....one bowl veg biryani will go for 3 people ...curd rice jus yummy 😍...nearest place to dlf to go for lunch or dinner"
2, 3, "I'll be rating it as 3.5 stars than 4 stars. This place got good ambience and interior design. The service is good and even the starters are nice. The only place that it fails to impress is the main course, no matter which chicken curry u order they all taste similar with slight change in the level of spice composition."
3, 4, "The place offers amazing rolls.... If you are a foodie and eat a lot like me then trust me one roll is insufficient for you 🤣 order TWO! The Mac cheese rolls are scumptious"
4, 1, "ntg"
3, 4, "This place came with high recommendations from a food expert in the industry for the last two decades or so.

Visited Zing’s Northeast Kitchen on a Saturday afternoon for lunch and I wasn’t disappointed at all. We ordered for :

Roast chilly lamb - dry preparation of sliced roast lamb with chilli, ginger, bell pepper and garlic. The lamb was sliced thin, with a mildly spicy sauce and stir fried with vegetables 5/5

Deoji kalbi- succulent, spicy pork belly fried with kochujong sauce. The pork melted in the mouth. Beautifully prepared 5/5

Steaky pork ribs (available only on weekends) - the pork would just come off the bone. A weekend special !! 5/5

Kalbi bokum- sweet and spicy beef fried with vegetables 4.5/5

Dotsol Bibimbap - hot crunchy rice mix with beef chicken pork and vegetables and khimchi topped with a sunny side up. A special mention of the khimchi which complimented this rice dish so well 5/5

All downed with non-alcoholic (Coolberg) beer.

Honest food prepared with a lot of passion. Absolute value for money. I would recommend this place to anyone who loves meat and especially pork preparations."
4, 3, "Beautiful indoor and outdoor sitting, delicious food
We ordered Ravioli pasta (which was a show stopper)
Nachos, pizza and few of their mocktails.
Everything was just perfect , infact I have been to this place earlier and have to say they never disappoint. 👍 A big thumbs up. Only down vote, for the place being a bit pricy. Would rate it as 4.5"
1, 0, "They have different menu than mentioned in Zomato. They say menu is different on weekends and weekdays. Else place is ok to visit once. They ask for identity proof for entry."
2, 3, "Vegetarian Review ~

Hopped in on a day before Holi for dinner and unfortunately it was a dry day. Survived with food that day. It's on the road to isb and is spread on a huge area with both outdoor and indoor seating arrangements while is outdoor has the view of the golf course and if the weather is great, this is the best place to be. Light music playing through the night was soothing.

We ordered lotus stem galouti with cheese kulcha, Korean waffle fries, veg penne Alfredo pasta and apple pie.

Lotus stem galouti - The galouti tasted great with the flavours of Vegetables and didn't taste much of lotus stem and went well with green chutney and cheese kulcha.

Waffle fries - The waffle had lot of honey, sesame and soy and garlic with a burnt taste. The waffle wasn't crispy and the didn't wasn't that great for my taste buds.

Alfredo pasta - The pasta was creamy and had all the veggies, the consistency was good and it tasted well overall.

Apple pie - This was star of the night for me with the pie tasted great with the falvours of apple and cardamom and the icecream was cheery on the cake and the whole dessert was mouth watering and heart filling.

The staff is good and friendly, I remember being the last one to exit and they were still nice. Keep up the good service. The whole order was around 1400 bucks which is a bit expensive for without alcohol but you get a dining experience and embience so good.

Overall a great place for some drinks and great conversation. Ideal for romantic dates and celebrations. The whole embience is calm and peaceful and makes it best among all @theglassonion"
3, 4, "I think it justifies its tagline worth the wait.They generally take around 15mins to prepare.prices were bit high.Its a place for a quick bite."
1, 2, "Since it was the festive season, and I wanted to try Navratri specials at Faasos. Tried their Singhada ke aloo parantha, Paneer Makhanwala, Sabudhana ki kheer, Green tomato curry and Curd. 
It was not as expected. Did not taste quite well. The parantha was a bit soggy and the curry was not up to the mark. The kheer was not sweet enough. Not a big fan of their Navratri box.
I was disappointed with the food, though the food came in nice packaging. Very neatly packed but taste was not so neat.
Need to improve a lot."
0, 1, "Service was pathetic. Ordered a sizzler with lamb, was told no lamb. Ordered another sizzle with Noodles. It took 15 mins to serve that one. Also, served it with rice instead and when I asked to change, they gave me a noodle differently and that too since they were irritated with lots of chilli sauce. I sweated through first 5 mins and then just left the sizzler as such.

No apologies, nothing from there side. When asked for manager, told me he is not here.

Prakash was not helpful or apologetic, he just denied that he never served it.
Benjamin still was apologetic about the whole goofup."
2, 3, "jonathan's kitchen but jonathan was not there :O

LOL

so, i went there for my anniversary lunch. lovely experience.

we went on a working day (of the week) - and that too in lunch hours,

surprisingly the entire place was empty and we were the only customers there

so, it was a very cozy comfy yummy and lovely experience.

the food was good, service was ok (surprisingly!!!), price is also okish
(a bit pricey u can say)
rating - 3 * coz the waiters/servers who were COMPLETELY free n unoccupied were continously busy huddling up in a corner n chatting with each other, i thought i would be getting that attention since i was the only customer there but sadly no. they were enjoying the free time rather than provide some excellent service.

anyways, they also brought out an icecream cake at the end for the anniversary celebration, so that was nice."
4, 3, "Had samosa, Pani puri & Kulcha comBo here.
Best food !
Hygiene wise a bit low. Food was far better to ignore all other lows.
Highly recommend!!"
0, 1, "Ordered chilly paneer with fried rice which tasted really bad. The quantity of the paneer was less and it was so dry. The paneer and fried rice didn't go well together. The taste of the rice was more sour than expected and was difficult to complete it. The package was not taped and the ketchup was missing for which I have paid. Highly disappointed with the service."
0, 1, "Completely disappointed. The staff was clearly reluctant to work.
The food was mediocre at best. We ordered sweet and sour chicken soup, chilli chicken , hakka noodles and all flavored chicken. Only the soup was lukewarm, everything else was cold. Nothing was made fresh.
We had to complaint to the manager about the same, who agreed with us but did nothing anyway. So we walked out without completing the lunch.
Thoroughly disappointing.
Ambience is the only saving grace for this place.

Food *
Ambience ****
Staff courtesy **"
3, 2, "ok"
2, 3, "Expensive, but good food especially Italian and Finger Food. Decent service, though could have been better. Good location and seating with decent view."
2, 3, "Interior is good but small one and quality of ice cream also good but some of the items like chocolate u can't eat alone bcz of it Sweetness"
0, 2, "The biryani experience started well. Having said that, it's not as good as earlier experience now. Two simple issues: chicken biryani has no chicken and dry fruits have disappeared. Should bring them back?"
1, 2, "The place is good. Jonathan's kitchen(restaurant) is attached with that. You can have dinner over there.

Bad thing- services are very slow. You will feel like you are in restaurant not in the bar. The music is also not good according to the environment."
2, 3, "Had been to this place with friends on Saturday night! Decent place! Decent crowd. The only turn off for this place was their Music! It was boring. Dance floor is decent! You wont bump into one another like elsewhere.
Food also was average. Not that great.

Food: 3/5
Ambience: 4/5
Staff and Service: 3/5
Recommended: Yes"
0, 1, "Hi
This time, we are not satisfied in flechazo.. Starters are not much hot.. most of them are room temparature or little warm.. we have asked for fish starter.. we got only two pieces.. bbq wings are not good.. tooo hard... mango chilli prawns not much tasty... only maida coating smell.. no flavour nothing... we are not happy with flechazo, gachibowli..."
1, 3, "Didn't give much masala rice, but got decent amount of chicken"
4, 3, "Great buffet. Great food. Good service. Nice location. Is there anything else you desire?
Everything from the service to the food is awesome here! The Fish was especially wonderful.ust go here if you're in Hyderabad!!"
3, 4, "The place I prefer most for good taste and enjoyment.. More levels of ice cream so, shakes and many more.... I like the Chacolte flavour the most..."
4, 3, "good"
4, 3, "I visited this place with my ex-roommate after 10 months.
Low crowd made us feel even more comfortable.
Attractive and romantic ambience..
Tasty food and very much reasonable...
Good service..
I had chicken breast steaks with mashed potatoes and salad 😋 unexpectedly so good taste.
If you are a pasta lover, then do order white sauce pasta.
It tasted incredibly hot and yummy.
As we visited this place for lunch, we had afternoon fizz mocktail with chill coconut and very different flavors of taste.
We wrapped up having sea salt Nutella dessert which was heaven of Nutella and different taste.
In recent times I've never been to such a good place with decent crowd and tastyyyy food.
I agree that prices are high but I forgot about the price when I had one spoon of food.

Do visit this place with your loved ones I bet you will have a perfect date."
4, 3, "Good place , Subhendu gave good service. Food variety and taste is good. Ice cream needs improvement. Gets crowded , table booking recommended."
0, 1, "no proper packing"
1, 3, "Yesterday I ordered chole bhature and tawa butter pav bhaji. Chole were lip smacking. It's a must try for all. Pav bhaji was a bit of disappointment. The quantity of bhaji was less and taste was just average. That's why I deducted 1 star. But, chole !!! Definitely deserves the rest 4 stars :-)"
3, 4, "Food was too good, tried spicy chicken sizzler and lal maans lamb sizzler, liked the behaviour of Prakash, will recommend it to friends and visit again."
0, 1, "Food is cold.. N not even tasty"
2, 4, "Ya i Started with a starter what to say i ordered stuffed crab and its not spicy as i thought its not at all spicy adding pepper and salt gave more taste and its around 300 i guess and fish starter is also good and its spicy, yum and many pieces were given too.This hotel is famous for sea food.Thought its famous for sea food when i asked for lobster they could not able to provide and my suggestion is they can add more varities of sea food which are available in India too.I felt like limited edition of varities are a available here.then my tummy is full with 2starters and then came devils chocolate cake oh gosh its like a heaven for me and its around 280.This hotel gave a Goa touch they have buffet and everything and live music too.cocktails and mocktails are available too.The waiters were also dressed in the theme of beach and good place to take pictures also.

Ambience 5/5
Food 5/5
Service 5/5

Cost is resonable."
3, 2, "I had ordered food from Kritunga many times to my office and had visited this place once(Gachibowli). The ambience here is good and the staff was attentive.
The steward recommended ragi sangati and brinjal curry, it was very delicious. I also tried gongura chicken it was fine. Apart from these I tried spl chicken biryani, kamju biryani and chicken pulav through delivery. Overall i would say the food here is good, a bit spicy though and one can find a lot of chillies.
Packing could be improved as i found alot of polythenes in delivery order, it would great if the food could be packed in boxes."
4, 3, "One of the best place to serve Andhra delicacies in Hyderabad. I love the pulaos here. Their speciality dishes are definitely a treat. Little expensive I must say. Overall good place."
1, 2, "Mostly overrated

Went with my wife today by seeing the 3.9 stars. The place is small and too much crowded. There are very less number of servers compared to footfalls. Now coming to food, ordered chicken drumsticks,but taste was not that great then ordered one non veg sizzler which was also not that great. Noodles in the sizzler were tasteless. Overall did not find the experience which we were expecting."
0, 2, "the box that came with the ice cream is harmful to open. it cut my fingers. just saying. please pack a little less sharp lids next time. 😂"
2, 1, "I don't like spicy food but after eating biryani here I feel like it would be good if it is spicy"
3, 4, "An amazing place to let loose and free yourself of an entire day's/ week's slog.
Food : decently priced, huge helpings. One dish likely to suffice for two. Unless, of course... ;)
Drinks : large+ rum and hot water punched with lemon and spice for under 200. What else could one ask for? Unless, one finds better pleasure in other drinks... ;) Beer bucket prices ~900. So... Yeah good place to get the buzz.
Dance : the heart and soul of the place. DJs do a great job, generally. It's EDM untill 10pm-ish, and right mix of Punjabi, Bollywood and popular English. If you come here 2-3 days you'll figure out the pattern of songs the DJ plays. But every other day, he/she does surprise you.

Fridays and Saturdays are jam packed on the dance floor. Couples are better off dancing on the sidelines or near their table... (Just saying)

Closing line... Best hangout place in Gachibowli area."
2, 3, "Ordered all vegetarian dishes and everything was good to taste but almost everything was a bit too oily. Staff is well behaved and professional."
2, 3, "Ordered Ragi Sankati and Kodi kura. Unlike other speciality restaurants, the preparation is mild, less spicy and less masala. Loved the taste. Ordered curd rice which actually is not good. They should look into it. Overall nice dining place in that part of Hyderabad."
4, 3, "Good atmosphere to eat with relax.tastes good.quality is good.good serving and serving people.good experience every time when I go KFC..wings are my ever favorite from KFC."
3, 4, "Good place to hangout when you buddies and pals. Dj just turns on the dance floor. Place gets over crowded in weekends but the ambience makes you to stay and enjoy your drink."
3, 4, "Nice place for a team parties
Wings are excellent ,tried with different sauces like Thai curry and spicy garlic which I liked most
Place was really cheerful with plenty of screens and polite staff adds to it , sunny served us and given good time"
1, 0, "We went for a quick drinks+snacks catchup. They have zomato gold on drinks but they showed a lot of restraint to provide that. We found the food quality average and service even below average. Avoidable all all costs."
1, 0, "We ordered Butter chicken, paneer makhani, dal makhani and mango lassi. The gravies had no distinctive flavor. They were overtly sweet and tasted nothing like the original dishes. The dal makhani was tolerable (but not good). Since it's mango season, expected the mango lassi to be made of fresh ingredients (our fault for not checking). Expected some semblance of authenticity after reading the reviews."
4, 3, "bought a Christmas cake here really great design .am impressed with the design and taste.must try here .decent prices worth try...☺😊😀☺......"
4, 2, "Hhsjoibohoogogigivigigu8gihohohohphpjpjpjjohohohohohohohohohohojojojpjpjpjohpjpjohohohohhjohojpjojohohohohohhohohohojojojojohohohigufufyfyfufufugkbkhkhkgigkghighihhohohih"
1, 2, "My second visit to this place. Visited this restaurant once, back in 2016 and was thoroughly disappointed. This visit was better than the last one. Was here for a team lunch with my colleagues, we opted for the buffet.

The ambience of this place is decent. There were some minor issues such as the table we sat on was uneven, there was no salt and pepper on the table, also there were no condiments. Upon requesting, the waiter served us Ketchup and Green chutney. As we sat, the waiters started serving the starters. They included hara bhara kabab, aloo tikki, garlic paneer, tandoori pineapple, crispy corn and Chilly eggs. Tandoori pineapple was a little different and in a good way relief from the barbecued pineapple dish that we often have at other restaurants. Crispy corn, hara bhara kabab and the tikki were also good. The egg dish was average and garlic paneer was below average.

Veg Tom Yum soup was decent. The main course was a bit disappointing. Paneer Butter Masala tasted very bad and the rice dish with the tag name Kashmiri Pulao wasn't actually Kashmiri Pulao. The two other Veg curries tasted average. The desserts consisted only Vanilla ice cream, Gulab Jamun and Moong dal halwa. This was probably the most distasteful Moong dal halwa I've ever eaten.

The service was prompt. But, this place didn't give me any reason to why I should visit again, at least for a buffet. The only way they're different is that they offer complimentary unlimited soft drinks. But I think that is not good enough to keep customers coming back.

I've visited places less than 1Km from this place who charge the same amount and yet have more variety of food. If they can't increase the varieties, they should start serving different/new food compared to others because I'm not visiting again if I can have similar food (and better) somewhere else.

Ambience - 3
Service - 3.5
Taste - 3
Value for money - 3
______________________
Overall - 3

P.S: Apologies for the bad pictures"
2, 3, "Just like any other KFC. the place is my backup option plan in case i dont have anywhere to go to or no food at home! Cheap, tasty and especially good for cheat days."
4, 3, "This is one of the best place if you are looking for a quiet calm place for dinner or lunch .The ambiance is great,staff is excellent and food is to the point. The buffet has nice variety in salads,starters and desert.Main course is average in buffet but a la carte is amazing. The quality of everything served is great.I luv going back to this place."
2, 3, "Chicken biryani tastes awesome from al saba restaurant but the only think i dont like is there maintenance which is too bad otherwise its really tasty and worthy too.."
4, 3, "great place with great vibes. I can give thumbs up to service and food. The only drawback of this pub is the DJ. Over all great experience and fun."
1, 0, "Meat in the burger was little uncooked and hard to chew"
3, 4, "Prism, the most happening place right now in Hyderabad.
Huge dance floor to let go n dance your heart out:)
Amazing lighting and the vibes at this place is just mind-blowing 😎
#not a place for socializing#arena for partying hard🤘"
0, 1, "this particular item not properly cooked. taste also not good"
3, 4, "Place when you want to hangout for a chai with your loved one on a lazy day !! They serve fantastic Chai which goes well with Karachi’s large variety of biscuits 🍪"
3, 4, "A huge spacious place with good ambience.i like the food here a lot.today I found out there are having live pasta in buffet.starter are yummy.serves was good."
2, 3, "Buffet Items were limited but were tasty..Restaurant is bit small and sometimes becomes congested.. Please add some grill items like paneer tikka to the buffet..

Food : 4.5/5
Ambience : 4/5
Spacious : 3/5"
4, 3, "Food taste was good and quality was also nice."
0, 2, "I went to this restro yesterday for dinner with my husband to beat the monsoon dullness. This outlet is in Gachibowli Rd above Ratnadeep store. There are couple of other restros and to be precise its on the 4th floor.
It was little surprising as this restro share the common space with Eat India Company.
We did not have any prior booking but was amused as there were scarcely couple of diners in the weekend !
One of the staff directed us to a crampy place and we outrightly rejected his proposal. The staff was rigid and told that the place where we wanted to sit with a nice view was already reserved !

We were also curt and told them that if we dont sit in a comfy area, we have other choices.Reluctantly they agreed but I was surprised that hardly two or three diners came while we were having dinner !
They could have attended our request in the first go for the feel good quotient.

Anyways let me quickly summarize the orders we made there-

1. Crabmeat Soup- This soup was thick with minced crab meat. The broth was bland and you can customise it by infusing soy sauce, vineager and crushed pepper. The whiff of craby flavor will surely tingle your taste buds.
2. Corn Cubes - A must try out platter. The dish was innovative. The american corn flour was mixed with miniscule chopped vegetables. Then the kneaded flour was frozen in small cubes and were golden fried. It was crisp and at the same time had a jelly consistency.
3. Chicken Yakitori- I did not like this preparation. It was very dull and tasteless. There were six skewered chicken sticks with capscicum and onion. The chicken pieces were succulent but did not imbue any flavor.

Main Course -

1. Manchow Chicken Fried Rice - The rice was flavorful and spicy with lots of veggies and diced chicken pieces in it. It was a bit sticky and can be consumed at its own.

Dessert
1. Bangkok Custurd- I was assuming that this dessert will be cold but it was just the opposite. The custurd was hot and thick and made with coconut puree. The thick sauce was decadent with loads of nuts ! It tasted like Firni. As accompaniment there were thin crusty pineapple spring rolls. It was just yum for the greedy tongue.

Total- Rs. 1396 ( Inclusive of taxes )

Cobclusion - The price range is moderate and the portion is generous in amount.The food is delectable but did not have any exlusive or signature dish which can attract guest for the next time.

The staffs are inexperienced and do not have knowledge abot the items put in the menu card. No coordination among the staffs. Either different staffs will come and ask for the same course of order for multiple times or no one will attend the guest.

The dessert section in the menu card is quite attractive but most of the items are not available. I had a discussion on this with the manager but rather than taking it as a constructive feedback he delved himself into arguments !

This is not the place to enjoy your special occassions. Its just okayish for casual dinner/ lunch. I will think twice to visit this place again."
1, 2, "have only one packet of curry instead of 2"
1, 3, "less quantity"
1, 3, "Been there when me and my friend was so hungry after our shopping we ordered a smoky chicken rice bowl. We awaited almost for 35-40 minutes while our order was done it was too late since we were too hungry it was so disappointing. Coming to the smoky chicken there was nothing so tasty in that it was a normal piece cooked didn't felt it different. Coming to service it was self service but the seating area was good."
3, 4, "Enjoyed a lovely lunch with a friend first time visited the place good food ambience is very nice and a very curtious staff.
Tried the Indian and Chinese items for starters and main course must visit for a good vegetarian meal prices are also pretty reasonable overall 5 star rating for this place."
2, 3, "A fine and cute place like that of a cottage to have variety dishes!

Drinks:

1. Berry blast: Loved it, i would say it is my version of a drink. The right maroon version of the combination of the flavor of sweetness more than sour.

2. Green ice mountain mojito: You can find green apples in this drink. A little sour, although i liked it.

I would like to suggest to bring the drinks along with the main course rather than us having to wait and ask for it after the main course.

Teriyaki chicken: served with flavored rice. Nothing special about its taste. This is a thumbs down comparing to the other dishes i had.

Beef & Pork kimchi bokkum bap: I just liked the flavor of the rice. Both of it had a unique taste although both appeared the same. They were mixed with the right quantity of pork/beef. The piece were eatable, and not much chewy.

Pork & Beef Naga chilly curry: The flavor of these were almost the same although beef and pork has its own taste. The taste was fine with the right amount of chilly spiciness. The gravy is ravishing as well.

Service: Just fine. The waiter didn't have a pleasant look on taking our order/serving us.

Overall fine dining experience:

Ambiance - 4.5/5

Food (worth the money) - 4/5

Service: 3.5/5"
1, 0, "Bakwaas chilli garlic noodles... niether chili nor garlic taste"
1, 2, "too late to serve"
1, 2, "One line #Only4chicken 😜, Ambience is good with large screen inside and nice atmosphere outside. Coming to food you will not find any item other than Chicken for Non veg and Aloo for Veg 😂. Service is very poor I hardly see two people serving and cleaning. Can give a try only once with friends by going for early bird Buffet."
2, 0, "It was bad burger !"
2, 3, "the taste was very good but quantity was less"
1, 2, "I just wonder how people praise the food and service.
Maybe the day was different for me but I was really very dissapointed with the service they had given. We asked for raita and we were served after we almost finished our mandi. I hate such late servings.
Mandi was all overhyped with taste being not that great. Instead I find it better at other places.

Ambience wise it is nicer than other mandi restaurants. However the choice of music could have been better.

Overall I would say its just a waste to ur pocket and palate."
0, 1, "There is no dance floor. As per zomato it supposed to have live dj and dance floor but there were no such things. Food quality was not as good as expected. We ordered paneer makhan wala. Gravy was too sweet and paneer was stale..

Please check before going.."
4, 3, "A great party place and a decent size dance floor to try out all your new moves and get loose. The food is tasty and love the concept of ordering drinks via app as per drink exchange rate."
2, 3, "No nonsense interiors add an elegant touch to the ambiance.
Quick feet,friendly and humble staff make your visit a memorable one.
We ordered:
Jade Soup:This could seem a lil bland according to many.But for me spinach broth with sliced garlic was packed with oriental touch.For a change shredded meat in Soup was not rubbery.

Sea Wars : This appetizer was blend of fried prawns,fish and squid .The chilli soy sauce and sweet coriander sauce served on side added a wonderful touch to this delightful dish.

Fook Chook Fried Rice: White sauce (not cream based) topped Fried Rice had a subtle flavor.It was loaded with vegetables.

Honey Noodles with ice cream : Texture of the Noodles here was nothing like the ones I tasted earlier.Fried Noodles had a fudgy Texture with went along real well with thick creamy ice cream.
Fruit punch was decent.But pinacolda has to be improved.
I recommend you to visit this place if you enjoy oriental cuisine sparcely infused with Indian flavors


crackdownflavors.com"
4, 3, "delicious"
1, 2, "Taste: there was huge hype about biryani hence I tried it, didn't find the taste up-to par, not really happy with the food taste.
Ambience: the place was well versed but not calming enough to keep you concentrated on food. The AC wasn't working properly which led to uneasy food experience.
Service: it was alright. Don't have much to talk about it!"
3, 4, "The service and ambience here is great! Jayanta hasubul atm were very customer obsessed. Starters for both veg and non veg are good. For kids too they provide balloons and a small toy to play with 😃. I definitely recommend this place. The ice cream taste should be improved."
3, 2, "I quite like the sumptuous North Indian and South Indian vegetarian thalis at this place. Served hot. Reasonably priced. Not too fond of ala carte here, though I must add it is still better than a lot of places. The ambience and simple aesthetics of the place make it a great place for Sunday lunch with family."
2, 3, "Good place for chinese cuisine lover. We ordered chiken manchurian and singapore fried rice. The fried rice was ok ok...tasted average. Chiken manchurian was lil spicy but liked it. Good for one time visit🙂"
4, 3, "The biryani was good.The service is good.suggest everyone to visit.Its a good place to come with the family and it's a place where you can visit again and again"
1, 0, "Just be careful ordering here, they mix up vegetarian and non vegetarian food. It's a good chance that you get served a non vegetarian dish instead of veg version of the same. Staff is a bit clueless (lazy service). Overall ok place but runs well cause of location and big portion sizes. Nothing great or distinctive. This review is strictly based on lunch experience ; not sure if some magic is happening during dinner time."
0, 3, "All the Hyderabadis out here, anybody who here who loves street food, obviously, DLF is out there for you ! But don't forget to look out for this shop. You would find steamed and fried momos, but it's very rare to find kurkure momos. Have you even heard about those? Wanna grap a taste ? Go to DLF right away ! :)
It's mouth smacking."
1, 0, "Late delivery almost after 30 mins"
3, 4, "We were not that hungry, so we ordered veggie 9 burger and veg shawarma wrap and they were good. Service was pretty quick and ambience was nice."
1, 2, "This was very first time in south that i heard alot about northern delicacy Chole bhature... But i would say i am disappointed with the taste as it is nowhere near to what it should be.... And prices are also very high..."
3, 2, "One place i can visit over and over, just for ambiance.
Lasagne is a must try here..
One thing to keep in mind, they will take the last order 5 mins before it closes, and wont give time to eat will just close the lights and ask u to leave."
