Predicted label, Actual label, Review
4, 3, "Good place , Subhendu gave good service. Food variety and taste is good. Ice cream needs improvement. Gets crowded , table booking recommended."
3, 4, "Very nice food with home made style curries. full meal can be really enjoyed in the weekend or the weekdays buffet. best part is that the rates are quite economical. Worth a visit"
2, 3, "Yesterday I ordered chole bhature and tawa butter pav bhaji. Chole were lip smacking. It's a must try for all. Pav bhaji was a bit of disappointment. The quantity of bhaji was less and taste was just average. That's why I deducted 1 star. But, chole !!! Definitely deserves the rest 4 stars :-)"
4, 3, "T-Grill is on the main road next to ICICI campus in the Financial Dist, spread over an acre it has both indoor and outdoor seating. The outdoor seating is midst of neatly done green lawns with small and large hut shaped structures.

We started with Grilled fish that was Basa/Cod fillet skewered upon coals; it was spicy and tasted well with green dahi chutney. The Paya shorba/soup was extremely spicy but very tasty.  Then we had Kottimira Chicken, Mutton Dalcha with Bagara Rice for the main course that came as a recommendation. Pachipulusu with the Bagara Rice also tasted awesome. On the whole, all the dishes we tasted there were awesome except for the heat from the spice!

Authentic Telangana and Andhra Signature dishes! Will definitely try again for the rest of the menu recommendations!"
3, 4, "Ordered veg Manchuria at midnight and it was totally upto our expectations...very tasty food and packed nicely... Would recommend everyone to try out the Manchurian either by ordering or personally visiting the place..."
2, 1, "The outlet looks good. The service is excellent. Food is fine. Its not true to its cuisine.. its not true Arabic food.. shawarma is not what you expect.. it's more like a roll. If you want a true authentic Arabian food, i suggest you to go to some other place."
2, 1, "The taste was OK and food seems healthy. For the prices that we have the quantity is way less. Doesn't fill half your stomach. Overpriced. Worthless!!!"
0, 1, "Food is cold.. N not even tasty"
3, 4, "One of the best buffet I have ever had. Starting with the food, there is so much variety and each and every thing was super yumm. They had lip smacking main course items. Dal makhani is simply best.
The best part is Desserts. There is so much variety , that you can't have it all and the greed for it will not satisfy.
Must try place though a little high on pocket.
And the service is also good. Loved it😊"
3, 4, "Ya i Started with a starter what to say i ordered stuffed crab and its not spicy as i thought its not at all spicy adding pepper and salt gave more taste and its around 300 i guess and fish starter is also good and its spicy, yum and many pieces were given too.This hotel is famous for sea food.Thought its famous for sea food when i asked for lobster they could not able to provide and my suggestion is they can add more varities of sea food which are available in India too.I felt like limited edition of varities are a available here.then my tummy is full with 2starters and then came devils chocolate cake oh gosh its like a heaven for me and its around 280.This hotel gave a Goa touch they have buffet and everything and live music too.cocktails and mocktails are available too.The waiters were also dressed in the theme of beach and good place to take pictures also.

Ambience 5/5
Food 5/5
Service 5/5

Cost is resonable."
3, 4, "I love the donuts here and have possibly tasted nearly every flavour. My absolute favourite is the cinnamon because it has the perfect level of sweetness I prefer.

The stuffed donuts are a must try!

You'll surely become a donut lover if you visit this place once. Do give it a try."
3, 2, "I had ordered food from Kritunga many times to my office and had visited this place once(Gachibowli). The ambience here is good and the staff was attentive.
The steward recommended ragi sangati and brinjal curry, it was very delicious. I also tried gongura chicken it was fine. Apart from these I tried spl chicken biryani, kamju biryani and chicken pulav through delivery. Overall i would say the food here is good, a bit spicy though and one can find a lot of chillies.
Packing could be improved as i found alot of polythenes in delivery order, it would great if the food could be packed in boxes."
4, 3, "One of the best place to serve Andhra delicacies in Hyderabad. I love the pulaos here. Their speciality dishes are definitely a treat. Little expensive I must say. Overall good place."
1, 2, "Mostly overrated

Went with my wife today by seeing the 3.9 stars. The place is small and too much crowded. There are very less number of servers compared to footfalls. Now coming to food, ordered chicken drumsticks,but taste was not that great then ordered one non veg sizzler which was also not that great. Noodles in the sizzler were tasteless. Overall did not find the experience which we were expecting."
3, 4, "Friendly staff,ambience is so good,hygiene ,got to know about the history of paradise and the biryani here is must and should try anyone can fall in love with this"
0, 2, "the box that came with the ice cream is harmful to open. it cut my fingers. just saying. please pack a little less sharp lids next time. 😂"
2, 1, "I don't like spicy food but after eating biryani here I feel like it would be good if it is spicy"
1, 0, "Stag entry not allowed on a Thursday night. Extremely disappointed. It was a birthday of a friend and a group of 9. We said that we will confine ourselves to a secluded corner but were denied."
4, 3, "Good atmosphere to eat with relax.tastes good.quality is good.good serving and serving people.good experience every time when I go KFC..wings are my ever favorite from KFC."
3, 4, "Good place to hangout when you buddies and pals. Dj just turns on the dance floor. Place gets over crowded in weekends but the ambience makes you to stay and enjoy your drink."
1, 0, "We went for a quick drinks+snacks catchup. They have zomato gold on drinks but they showed a lot of restraint to provide that. We found the food quality average and service even below average. Avoidable all all costs."
1, 0, "We ordered Butter chicken, paneer makhani, dal makhani and mango lassi. The gravies had no distinctive flavor. They were overtly sweet and tasted nothing like the original dishes. The dal makhani was tolerable (but not good). Since it's mango season, expected the mango lassi to be made of fresh ingredients (our fault for not checking). Expected some semblance of authenticity after reading the reviews."
4, 3, "bought a Christmas cake here really great design .am impressed with the design and taste.must try here .decent prices worth try...☺😊😀☺......"
4, 2, "Hhsjoibohoogogigivigigu8gihohohohphpjpjpjjohohohohohohohohohohojojojpjpjpjohpjpjohohohohhjohojpjojohohohohohhohohohojojojojohohohigufufyfyfufufugkbkhkhkgigkghighihhohohih"
0, 1, "food not as order"
4, 3, "This is one of the best place if you are looking for a quiet calm place for dinner or lunch .The ambiance is great,staff is excellent and food is to the point. The buffet has nice variety in salads,starters and desert.Main course is average in buffet but a la carte is amazing. The quality of everything served is great.I luv going back to this place."
2, 3, "Chicken biryani tastes awesome from al saba restaurant but the only think i dont like is there maintenance which is too bad otherwise its really tasty and worthy too.."
4, 3, "great place with great vibes. I can give thumbs up to service and food. The only drawback of this pub is the DJ. Over all great experience and fun."
1, 0, "Meat in the burger was little uncooked and hard to chew"
3, 4, "Prism, the most happening place right now in Hyderabad.
Huge dance floor to let go n dance your heart out:)
Amazing lighting and the vibes at this place is just mind-blowing 😎
#not a place for socializing#arena for partying hard🤘"
0, 1, "this particular item not properly cooked. taste also not good"
3, 4, "Cocktails are awesome. Great ambience. Food is good. Fish starters are tasty. I seated at rooftop. Nice place to hang out with friends and colleagues."
3, 4, "Place when you want to hangout for a chai with your loved one on a lazy day !! They serve fantastic Chai which goes well with Karachi’s large variety of biscuits 🍪"
3, 4, "A huge spacious place with good ambience.i like the food here a lot.today I found out there are having live pasta in buffet.starter are yummy.serves was good."
2, 3, "Buffet Items were limited but were tasty..Restaurant is bit small and sometimes becomes congested.. Please add some grill items like paneer tikka to the buffet..

Food : 4.5/5
Ambience : 4/5
Spacious : 3/5"
4, 3, "Exquisite buffet breakfast spread covering South Indian, North Indian, a bit of American and Italian cuisine with Gouda cheese. I had my first pesarattu there and yes, i loved it. I really wish they would serve pancakes too and most importantly have labels for dishes which are to be made to order. You must try their range of English desserts, croissants, donuts and biscuits. They also have an array of unique jams which would melt your heart with the soft bread. Overall a delightful experience.

Service - 4
Ambience -5
Food - 4"
4, 3, "Food taste was good and quality was also nice."
0, 2, "I went to this restro yesterday for dinner with my husband to beat the monsoon dullness. This outlet is in Gachibowli Rd above Ratnadeep store. There are couple of other restros and to be precise its on the 4th floor.
It was little surprising as this restro share the common space with Eat India Company.
We did not have any prior booking but was amused as there were scarcely couple of diners in the weekend !
One of the staff directed us to a crampy place and we outrightly rejected his proposal. The staff was rigid and told that the place where we wanted to sit with a nice view was already reserved !

We were also curt and told them that if we dont sit in a comfy area, we have other choices.Reluctantly they agreed but I was surprised that hardly two or three diners came while we were having dinner !
They could have attended our request in the first go for the feel good quotient.

Anyways let me quickly summarize the orders we made there-

1. Crabmeat Soup- This soup was thick with minced crab meat. The broth was bland and you can customise it by infusing soy sauce, vineager and crushed pepper. The whiff of craby flavor will surely tingle your taste buds.
2. Corn Cubes - A must try out platter. The dish was innovative. The american corn flour was mixed with miniscule chopped vegetables. Then the kneaded flour was frozen in small cubes and were golden fried. It was crisp and at the same time had a jelly consistency.
3. Chicken Yakitori- I did not like this preparation. It was very dull and tasteless. There were six skewered chicken sticks with capscicum and onion. The chicken pieces were succulent but did not imbue any flavor.

Main Course -

1. Manchow Chicken Fried Rice - The rice was flavorful and spicy with lots of veggies and diced chicken pieces in it. It was a bit sticky and can be consumed at its own.

Dessert
1. Bangkok Custurd- I was assuming that this dessert will be cold but it was just the opposite. The custurd was hot and thick and made with coconut puree. The thick sauce was decadent with loads of nuts ! It tasted like Firni. As accompaniment there were thin crusty pineapple spring rolls. It was just yum for the greedy tongue.

Total- Rs. 1396 ( Inclusive of taxes )

Cobclusion - The price range is moderate and the portion is generous in amount.The food is delectable but did not have any exlusive or signature dish which can attract guest for the next time.

The staffs are inexperienced and do not have knowledge abot the items put in the menu card. No coordination among the staffs. Either different staffs will come and ask for the same course of order for multiple times or no one will attend the guest.

The dessert section in the menu card is quite attractive but most of the items are not available. I had a discussion on this with the manager but rather than taking it as a constructive feedback he delved himself into arguments !

This is not the place to enjoy your special occassions. Its just okayish for casual dinner/ lunch. I will think twice to visit this place again."
0, 2, "have only one packet of curry instead of 2"
0, 3, "less quantity"
1, 3, "Been there when me and my friend was so hungry after our shopping we ordered a smoky chicken rice bowl. We awaited almost for 35-40 minutes while our order was done it was too late since we were too hungry it was so disappointing. Coming to the smoky chicken there was nothing so tasty in that it was a normal piece cooked didn't felt it different. Coming to service it was self service but the seating area was good."
3, 4, "Enjoyed a lovely lunch with a friend first time visited the place good food ambience is very nice and a very curtious staff.
Tried the Indian and Chinese items for starters and main course must visit for a good vegetarian meal prices are also pretty reasonable overall 5 star rating for this place."
3, 4, "Lovely place, a delight everytime i walkin. Been here quite some times and they never disappoint. Great starters and amazing pizza. Not many on the menu to chose from but they put up what they make the best and live up to it. Could add a little chinese main course on the menu but thats ok. Try the variety of drinks they serve and groove to their lovely choice of music. Enough eye candy for the guys and a fab ladies night for the girls. That day when you crack a head at office walkin here for some peace. Tiki time!"
0, 2, "too late to serve"
3, 2, "Positive:
1. Great place for a team outing. You get your space
2. Nice facilities
3. Buffet had a wide variety from North Indian to Asain to Street food

Negatives:
1. Not much choice for vegetarians
2. Too costly for its quality"
4, 3, "Had one of those afternoon sweet cravings, so tried this place. I ordered a Caramel Banana Pancake

Add On : Maple Syrup. I also received a mini waffle for free thanks to zomato free dessert offer. Both the items are really yummy. I would love to try more from here :)"
4, 3, "delicious"
1, 2, "Taste: there was huge hype about biryani hence I tried it, didn't find the taste up-to par, not really happy with the food taste.
Ambience: the place was well versed but not calming enough to keep you concentrated on food. The AC wasn't working properly which led to uneasy food experience.
Service: it was alright. Don't have much to talk about it!"
3, 2, "I quite like the sumptuous North Indian and South Indian vegetarian thalis at this place. Served hot. Reasonably priced. Not too fond of ala carte here, though I must add it is still better than a lot of places. The ambience and simple aesthetics of the place make it a great place for Sunday lunch with family."
2, 3, "Good place for chinese cuisine lover. We ordered chiken manchurian and singapore fried rice. The fried rice was ok ok...tasted average. Chiken manchurian was lil spicy but liked it. Good for one time visit🙂"
1, 0, "Just be careful ordering here, they mix up vegetarian and non vegetarian food. It's a good chance that you get served a non vegetarian dish instead of veg version of the same. Staff is a bit clueless (lazy service). Overall ok place but runs well cause of location and big portion sizes. Nothing great or distinctive. This review is strictly based on lunch experience ; not sure if some magic is happening during dinner time."
4, 3, "All the Hyderabadis out here, anybody who here who loves street food, obviously, DLF is out there for you ! But don't forget to look out for this shop. You would find steamed and fried momos, but it's very rare to find kurkure momos. Have you even heard about those? Wanna grap a taste ? Go to DLF right away ! :)
It's mouth smacking."
2, 0, "Late delivery almost after 30 mins"
3, 4, "We were not that hungry, so we ordered veggie 9 burger and veg shawarma wrap and they were good. Service was pretty quick and ambience was nice."
0, 1, "Went there after hearing a lot of buzz about this being a go to North Eastern place, but such a bummer!
Ambience : 1star: the place doesn't not have exhaust or ventilation and has only 2 ACs which seemed to not work. it's connected to the kitchen so was smelling of the meat. No music. We were asked to occupy a table which had used plates still kept.
Service: 1 star. The staff didn't seem very welcoming and had be prompted twice or thrice before they attended to us.
Not to mention it took them 30 minutes just to get the mocktails(we already read about their slow service so was expecting it)
Non veg food: momos were very average like that of zomos may be.
Veg: the ramyum noodles were literally veg Maggi! Very misleading name and price.
Veg kimchi rice was stale and smelling of old rice."
1, 2, "The Sambar had a stale smell."
3, 4, "The sizzlers here are unlike any other place, just amazing! I've had the Ohris sizzlers and they were okay, but the sizzlers are better at Absolute Sizzlers, and lesser at price. Most visit for some sizzle!"
3, 4, "The only branch which I liked though it's quite far.It has a rooftop too which is beautiful and opens after 6 or 7.Serves delicious food in a reasonable price,staff was very friendly. They only serve 2 desserts and sadly khunafa isn't one of them. We had baklava which wasn't that good.It would be great if they expand their menu a little more.
Ambience -5/5
Food-4/5
Staff-5/5
Service-5/5"
3, 4, "Nice food good place for foodies and tasty is good and price is also tooooo normal but need to improve some spicy and if it does then itsss toooo goddd"
4, 2, "name was written from history, on the cake😑"
2, 1, "To be honest, it is an average place to hang out. The cold coffee or drinks made by me tastes better than what is served here. Minimal efforts have been done to maintain customer satisfaction. Almost all the items tastes average and not worth the money."
2, 3, "Excellent irani onion samosas, didn't like the chat masala sprinkled at the top though."
3, 4, "Visited this place many times since it is in walkable distance from my office. Never disappointed with their quality of food, variety and the service. Excellent place for lunch buffet. Good recommend any day"
4, 3, "This place is fantastic and the ambiance has a very different concept and the service and staffs treats us as a our friends. Loved to be in this place"
4, 3, "Gopal Singh.. was very polite and friendly..the place is really very good can .enjoyed alot leisuring with family ..food is tasty too though only limited vegetarian options"
1, 0, "Not good at all. Tonight I went there. Ac section has different charges. I tried alsaba special Currie's also grill chicken neither of the dish was good. Only biryani is considerable."
4, 3, "I was there with my friends yesterday for dinner. We were served by Papu, he did great service. We ordered all south Indian dishes, each of them were tasty."
4, 2, "good service by delivery guy"
3, 4, "Fabulous place. Really enjoyed my time here. Good food, good cocktails. Trippy lights make for am amazing ambience. Peppy music. The only cons are that it is a bit pricey and the DJ doesn't play hindi songs. Don't judge me please! :P Loved it. Must visit."
3, 4, "The ambiance is great the buffet is great lovely starters.....will visit next time for their Mandi...heard their Mandi is also best in Hyderabad.."
1, 0, "Ambiance is good..
Servers are courteous..
#FOOD is COLD & INEIDBLE ..QUALITY IS NOT GOOD and PATHETIC..
Walk in for drinks and the ambience, KINDLY FIND ANOTHER PLACE FOR FOOD if your really hungry.."
0, 1, "Please look at the below image. This is how I got my order when I order from zomato. I had a confusion to eat it or gulp it. However I gave 2 * for the browny"
1, 3, "not valued for money"
2, 0, "After so much of appreciations was tempted for a punjabi thali And have ordered the same. But the wait was not worth it. Dal was flavoured with colours and paneer was not at all delicious and soft. Wont recommend for a vegetarian punjabi thali."
4, 3, "Really love the food. Itiqliand english food are awesome. I would really suggest people who are taking a break from traditional courses to reallt try out this place."
4, 3, "Barbeque Nation absolutly Great place to Dine with frinds r family..
Buffet was simply mouth watering food..
Ambince superb
Service great ..
Great exprince we had..
We want to visit again ......."
2, 0, "very late delivery"
3, 4, "Excellent place with very good ambiance. Great food and especially love the fact their portions are meant for one person so everyone can order what they want. Punjab putter and thai curry are a must have."
3, 0, "It used to be good, since last few months food quality and quantity changed. They will serve any grass in the name of palak.. not suggestable at all.."
4, 0, "You ppl always miss the curd and raita and lemons on Biriyani order form this application please provide all the things along with food. If you don't change this ppl definitely look your collapsing in soon."
2, 3, "If you go to Mustang, you should sit on the terrace otherwise it isn't worth it.
The place has good service too, the servers are helpful.
Mustang has zomato gold so that's an added incentive to go.
We ordered nachos which was a big disappointment because either they were not baked properly or they were old they tasted weird.
Fir veg pizzas their options aren't that great. So we ended up orsering the Greek pizza twice but dint regret it even a bit. The Greek pizza is the safest and the best bet in their menu."
1, 0, "First they had some kind of rule like below 21yrs old( I really respect that check) so he asked for IDs at the entrance we dint carry that but we had our soft copies so we showed that.However one among 6of us wasn't having the soft copy we tried ensuring that our friend was 30yrs old but he dint believe and after lot many arguments finally we were allowed to enter.... People are aware where below 21 can go or not so too much nagging is not acceptable...Then comes the service which was pathetically very slow and we were not even given plates to eat we were eating from the serveware itself...There were so many waiters to serve but no one actually paid attention or were not interested I think to attend people,there are many small pubs where only handful waiters are present and yet the orders are attended pretty fast.... Next food was okayish...the only good thing was the ambience....the washroom was totally unhygienic and looked like haven't been cleaned up since long...won't recommend anyone to visit and I personally wouldn't visit the place again"
0, 1, "not good"
2, 4, "The place is open seating, gives a good airy feeling. Music is good and it had occupancy on a week day.

We ordered catch of the day lobster & Pomfret, Fish was very ordinary, the lobster was done well. Main course was super, prawns fried were spicy and full of flavours. The star of the night was chicken caphreal looked like Palak Paneer at the first but had a distinct Goan flavour, spice on the higher side.

Nice place, I would suggest stick to the menu and avoid catch of the day!"
4, 3, "tastes good"
1, 3, "It is completely biryani house.. You will not ❌ get satisfied every time. But u can't find these type of biryani in Hyderabad. Very crowded place have to wait much time to get a seat. Ambience is below. Price is very low when compared to other restaurants"
3, 1, "price is too high on deserts"
1, 0, "milkshake melted..not as excepted"
4, 3, "I was told by one of my colleague about this place. I found it amazing. First of all its situated at Gachibowli above Cafe Coffee Day. The ambience is good but the service, quality and quantity of food is amazing. We had soup which was good and as a part of starters we had ginger chicken which was really amazing.
For main course we had hakka noodles with chicken in spicy black bean sauce and mongolian chicken. I must say all of them were really amazing and had a great quantity and quality is beyond words.
Then in desert we had chocolate mousse and chocolate volcano with vanilla ice cream.
Mousse was good but the volcano was really really good.
I would say a must place to go if you are looking for good chinese food and are bored with Mainland China 😂😂"
4, 3, "Been a fan of karachi bakery since my childhood. The best place for snacks I.e biscuits sandwich pastas chocolates. Recently I've been to the gachibowli outlet and tried out their cheese egg club sandwich and some muffins which where absolutely spot on as usual. Good place and wl definitely recommend."
4, 3, "good delivered on time"
0, 1, "Not as good as it used to be.Used to like pasta a lot but turned out to be a big downer this time with degraded quality. They definitely lost a repeat customer."
2, 1, "Restaurant must be preserving the old veggies. I ordered Veg Paneer Babycorn biryani. Babycorn was rotten completely, I felt pathetic after eating. Rest of the food was fine. This restaurant has wide variety of biryanis and makes it still a preferred place."
3, 4, "The Ambience of this place is amazing. As the place is usually away from the city there's a sense of calm. Wanted to try seafood in hyderabad and i guess this was the best place available.
The only complaint is they have buffet lune up till Friday so the options for weekends are usually limited."
2, 3, "Service was excellent and staffs were much polite. Frequent visits by chef to make sure taste is acceptable was laudable but after a point it had bit vexed us. Ambiance was good but space was very less hence during weekends it sounds like bring in a market."
4, 3, "nice"
2, 4, "forgot to send the spoon."
3, 0, "If you want to taste really bad sushi, this is the best place in town. But given that my review has to be atleast 140 characters long - I repeat they are the best at serving the worst sushi."
2, 1, "So so place. You can visit there if you have zomato gold. Otherwise place does not deserve a special visit. Location is good and food is average."
3, 4, "I got to know about this place from a TV show so went to try some biriyani. Ordered kotha chicken and Bamboo chicken which is a must try
Ambience:4
Food taste:4.2
Staff:4"
1, 0, "not good. chicken pieces are fully roasted. Disappointed. Not a good taste."
3, 2, "I HAD HIGH EXPECTATIONS FROM THIS PLACE CUZ OF THEIR EXCEPTIONAL INTERNATIONAL STANDARDS BUT ALL OF IT WENT IN VAIN. BUT WOULD STILL RECOMMEND THEIR DIMSUMS AND A CASUAL NIGHT WITH FAMILLY"
4, 3, "Giving satisfaction to hunger and brings in value for money. Cannot get tired of ordering food from the restaurant. #awesome #fabulous #feedthehunger"
3, 4, "Ordered Nuts Overloaded. Tasted like nothing you could have ever tasted. With every bite of the ice-cream, you get loads of nut in your mouth.
Cream Stone has variety of self made ice creams which will make you feel special.(Ye Maine kuch bhi likh diya, couldn't think of what to write.)"
4, 3, "Delivery good"
2, 1, "Yesterday we had lunch at T-grill. We ordered chicken wings and panner kabab. Chicken wings were good and panner kabab was just okay. Naan and panner butter masala is good. We ordered chicken biryani and it was substandard and we are disappointed. Ambience is good for night dinner."
4, 3, "Yesterday it was a good evening we spent at Karachi Cafe along with the entire team. It's a very decent place for discussion, eating or for a date.

We ordered various things like samosas, chicken kobirazi, veg cutlet, paneer kathi roll, macaroni sandwich, veg grilled sandwich etc. All the items were very good and pretty tasty. The Irani chai was fabulous.

It's a place with the theme old is gold, so you can see pictures from the past hanging on the walls.
All of you can try out this place as it's located very near to IT offices.
Service was good, cost wise also it's not very high. Would like to taste some more items from the menu."
1, 0, "They did not kept name on cake"
1, 2, "#Disappointed

Went for dinner with friends. Was bit disappointed with the service and food. Firstly due to lack of space they have clubbed Urban Asia nd Eat India on the same floor. Which make service bit slow and confused.
We opted for buffet, here also they served fusion of both the restaurant. For example they served chicken sorba for non-veg and Khaw-Souy for veg.
It's simply confusing and making ur dinning experience not that great."
3, 2, "Visited Hyper Local for their newly launched Drunch buffet. The buffet spread is valid for weeekends and costs nearly 1200/- per person. The place itself is located in a good, open area inside SLN terminus and has both indoor and outdoor sittings to offer.

My experience with their food was decent. The Drunch layout comprised of North Indian inspired starters such as Dahi Bhalle, Dahi Vade, Gol gappe as well as Papdi chaat. I would have to say that they gave a decent shot to all these things. My favorite of the lot was their Golgappe.

Speaking about their main course, they had a really limited options consisting of Chole Bhature, Veg Hakka Noodles, Red thai curry, Chicken pizza, Steamed Rice, Chicken tikka, Chicken wings and Chicken pockets. Looking at the price of the drunch, I feel a bit more items should have been on offer. Their Chicken pizza and Chicken tikka were simply delicious. However, they need to work upon their Thai curry and the availability of other items in the layout.

The best part about the place was the drinks section. Loved the preparation of Wet Garden cocktail, Sangria and Cranberry Cooler. Special mention to the bar tender for a lovely range of drinks. One can give a try to their drinks whenever you get a chance to visit the place.

All in all, the experience would have much better if there would have been additional veg appetizers and a few main course dishes. Happy eating. :)"
3, 4, "This restaurant was too good in serving food - both quantity and quality wise. All the items we ordered were worth for money specially in terms of quantity. Ambience was good. We had starters -lemon and coriander chicken and haryali fish Tikka. Main course, chicken biryani and schezwan egg fried rice were our choice.

We got 2 of them as complimentary with GOLD.
starters were amazing - especially, fish was juicy with smoky flavor. Quantities of both chicken biryani full and fried rice was huge. Biryani can easily serve 3 for main course. Service was extra ordinary. Totally worth the GOLD visit. Looking forward to try other dishes here :)"
3, 4, "No frills place. Many families frequent this restaurant. There is air conditioned seating area below. Don't expect great service, but the service will be quick. Prices reasonable. Pineapple kesari and parota kurma are must have."
3, 2, "Been to this place very recently as one of my friend suggested me to try this out.Ambience wise it was decent,didn’t had much rush or was not that crowded ..nice place ..Food was good ,Had Crispy Corn,Bira and Corona 😉 Chicken Spicy Table which I liked it among all,Laila Biryani which I first heard and had in Pine and Dine and after that I am having that Biryani here..ended up with mockatil Dp special which was blend of Guava and Peach,It was good...Can try this place once"
0, 1, "Extremely soggy and no flavour at all. Worst waffle i had"
1, 0, "The place is overrated, we went on a Friday afternoon, it was too crowded, had to wait for 15 mins to get a table, once we got the table, order was taken after 15 mins which made it 30 mins of waiting, we had to run behind the waiter to take the order, order was then taken, we had Apollo fish, kung pao chicken and juicy mutton mandi, the fish tasted good, chicken was not cooked properly, coming to mandi, it tasted like we were having boiled mutton with rice, wasn't great at all, and the mandi was around 585rs, I'd rather spend that elsewhere and get 2 mandis for around 600.
Not at all worth, checked the review and took my friends there who were really disappointed."
0, 1, "Instagram | veganyums_

Eat India company has a sharing kitchen with urban kitchen. Interestingly, in eat India company, they also gave the urban kitchen's menu. Ambience is pretty good that has cobination of modern furniture and ancient India decorum.

When we reach there, we asked waiter to suggest their best sellers in starters and main course. Very disappointed with the kind of knowledge they have about their dishes. They were not trained enough to speak confidently about the items mentioned in the menu.

Finally, we ordered kaju aur bhutte ki seekh in starter. The order arrived after 15 minutes. Plating looks good but tastewise, it was well below average. The stuffing was too dry, even with the chutney, it doesn't taste good.

In main course, we had patiala shahi paneer. Quantity was enough to serve two people, but again, don't expect the taste. Curry was too ordinary with lot of Curry leaves in it.

After having such a horrifying experience, they included 5% tips for their waiters. Think before you visit this place. And in any circumstance, if you are visiting, beware of this waiter tip and you have right to remove it from your bill."
4, 3, "Sheraton!! The bartender was crazy here. They got some miracles in their hands. The place is really good, calm and peaceful. The place was very hygiene and clean."
2, 0, "I'd give a better review if the food was at least doable. The place lacks ambience and there were a lot of minor inconveniences due to communication problems."
3, 4, "This place is lit! I totally enjoyed everything from service to set up to light, sound and the magical paper bursting thing they do towards the end. Given the current trend of clubs in Hyd, I don't find the place expensive. The waiters and bouncers were friendly, even on a busy night with Zaedan performing and took great care."
2, 3, "Even though this place is huge, we couldn't find a place to sit initially. Around 10.30 we finally got a place to sit. The food and the bar here is good and service was prompt (once you get a table). The DJ played some nice Bollywood songs. Overall it's a nice place but I'd recommend to book a table before you go here if you are planning to visit on weekends."
1, 2, "I have been this on last Sunday . I booked from dinout .i was expecting a lot fr this place scene it is a five stars hotel but i didn't feel that much good . Quality of food is ok i can say as per my experience ... Specially if you are a vegetarian then it not a good place for you ...."
3, 2, "Ambience - 4
Music - 4 
Staff - 3 
Drinks - 3 
Food - 4
Hit on wallet - medium
A super-hit club of Jubilee Hills, as per me, is finding hard to live up to its reputation.

Standard Cocktails can be made better. In food, Nachoz is good but don't expect too much non-veg in non-veg nachos - feels more like veg. Achari murg is good and so is garlic bread. 

Music is good and sometimes they bring in Dhol wala to up the spirit

Cheers!"
0, 3, "No onions for any biriyani full fake delivery. Don't order and believe them they are delivering false biryani and fake identity of original."
3, 4, "Though the brand's famous for donuts, I'd have to start the review with their Burger. After having got bored with McD, KFC and other popular burger places, DD's burgers are just stunning. Also, their bun is slightly different, which tastes even better over others.  The chicken was quite juicy with all flavors dumped in. Unfortunately, it is overpriced!

Coming to their staple food, they are great as well. They got tons of options, so not possible to review all of them here. But, I would highly suggest having their Death by Chocolate.

And, their packaging is great. I loved the boxes they provided!"
4, 3, "Never have been disappointed when we have been to the restaurant. Serves some lovely authentic Chinese cuisine. The server always at hand to help serve & give some good recommendations.

Good ambience also! Keep it up!"
4, 2, "Good"
0, 2, "food was delivered cold"
4, 3, "as usual food is awesome"
4, 3, "This place is an amazing experience to refresh your taste buds. Mostly serves cakes pieces, snacks and juices/shakes, etc. but never fails to amaze you. It has good seating space and the staff seems to be courteous and does explain you in case of any questions and confusions. They even serve eggless products for the vegetarians. The place is located on the old Mumbai Highway and is a little ahead opposite of the Care hospitals in the area. The restaurant has decent parking space as well."
3, 2, "Here, biriyani taste is nice. Must try ulavacharu flavour here. Nothing to say about ambience and nothing much to say about overall service."
2, 3, "I always prefer this restaurant for veg , since its near to my room as well test ia good and reasonable also....
But if you are looking for good interior then this is not for you .."
1, 2, "ordered a ghee roast masala dosa , got plain ghee roast instead."
2, 3, "I ordered the signature chicken wings through zomato, which is 1xfrench fries, 6x chicken wings, and one coke(350ml).
Quantity was satisfactory.
Packaging of the food was good. I really liked how they packaged the coke, which was still a bit cold when it arrived. Some may call it excessive packaging however.
The fries were warm and well salted. But they were not crispy. This could be the fault of delivery, so I am not upset. Only 1 restaurant in zomato has so far managed to deliver crispy fries consistently.
The wings were covered in brown gravy. I was expecting crispy wings like in the photograph. While the wings were certainly not bad, I did not enjoy it very much.
I would recommend you order from the restaurant and try it out once yourself."
0, 1, "Over Hyped place.No neatness. They open branches in hot places so that they will get the customers no matter what.Especially this DLF branch is no where preferable."
3, 2, "La La land...... A place with great ambience.......

Ambience: 🌟🌟🌟🌟
One of the best places with great ambience in the city. The place is dim lighted but not too dark. It's the perfect place to hang out in the evening for a drink.

Food: 🌟🌟🌟
The place will serve you with a good buffet. A series of starters and main courses and desserts are just awesome here. Just make sure you are not late as the buffet strictly closes at 3:00 pm.

Hospitality: 🌟🌟🌟🌟

The staff is well trained to manage the crowd and at making you feel good."
4, 3, "Simple and elegant ambience ,
Polite staff ,
Food was really good ,
Especially the non-veg platter must try theme !
Comfortable seating .
They really make the best and must try cocktails, they just enjoy serving their new trials with cocktails , served as complimentary for me when they tried it and the immediate minute it’s worth an order of it !"
4, 3, "Excellent food. Clean and neat ambience. Polite management. That's all I can say. Excellent food. Clean and neat ambience. Polite management. That's all I can say."
1, 2, "usually they give it in a bucket. this time it was jus in a paper box. so the pieces were not good when we got it"
2, 3, "kulcha was more salty"
